sample_id,content,label,data_origin,source_dataset,source_file,source_row_id,message_domain_v2,target_age_groups,target_gender,target_occupations,target_life_statuses,target_evidence,text_phenomena,text_noise_score,obfuscation_present,obfuscation_techniques,obfuscation_severity,persuasion_tactics,annotation_confidence,annotator_id,review_notes
phase1_02468,"Trung Tam Tin Dung F& TB den Ong/Ba: So CMND: *** 20U. Chung toi nghi ngo Ong/Ba dang lam dung su tin nhiem chiem doat Tai San NHNNVN voi so tien: 48,554,336VND (tien goc). Canh bao lan cuoi truoc 16H Ngay 10/01/2020 thanh toan gap so tien toi thieu: 3,725,583VND cho NHNNVN. Tiep tuc tron tranh, bat hop tac, moi rui ro ve Uy tin, Danh du, Suc khoe tinh than va Tai san, Ong/Ba tu chiu trach nhiem.",1,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,146,,,,,,,,,,,,,,,
phase1_06223,EMIME Company tuyển nhân viên bán thời gian. Thu nhập 800.000đ/ngày. Không cần kinh nghiệm. Zalo: zalo.me/84999001155 Zalo: 84999001155,1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,659,,,,,,,,,,,,,,,
phase1_08375,Kiếm tiền thu nhập thụ động từ forex. Chuyên gia hướng dẫn tại: t.me/chuyengia_forex_v1n.,1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2811,,,,,,,,,,,,,,,
phase1_10521,K1m-L0ng_tuy3n_d@i_ly_h0a_h0ng_60%_tr@_nh1eu_h1nh_thvc_Z@lo: 0908554433. L1nk: klong.bet,1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4958,,,,,,,,,,,,,,,
phase1_04618,SPX Express: Don hang SPXVN1122334455 dang phan loai tai kho TP.HCM. Du kien giao 17/10 (tu 8h-12h).,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,2051,,,,,,,,,,,,,,,
phase1_02475,ACB: Tran trong thong bao.Tai khoản cua quy khach hien tai da bi khoa.Dang nhap https://onlinenhbidv.com de xac thuc ngay hom,1,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,153,,,,,,,,,,,,,,,
phase1_09036,Tiki tuyển số lượng lớn nhân viên đặt hàng nâng hạng cửa hàng. Lương 800.000đ/ngày. Yêu cầu 22-60 tuổi. Liên hệ Zalo: 84913334455,1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3473,,,,,,,,,,,,,,,
phase1_05515,HDBank: Ma OTP: 937465. Su dung trong 3 phut. KHONG chia se ma nay voi bat ky ai.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,2948,,,,,,,,,,,,,,,
phase1_01517,"(TB) Chào đón năm mới 2024 an toàn, hạnh phúc: Nghiêm cấm tổ chức, cá nhân sử dụng pháo nổ và pháo hoa nổ trái phép. Tổ chức, cá nhân chỉ được sử dụng pháo hoa khi người sử dụng đủ 18 tuổi trở lên, có năng lực hành vi dân sự đầy đủ và sử dụng vào các dịp lễ, tết, sinh nhật, cưới hỏi, hội nghị, khai trương, ngày kỷ niệm và trong hoạt động văn hóa, nghệ thuật; pháo hoa sử dụng phải được mua tại các tổ chức, doanh nghiệp thuộc Bộ Quốc phòng. Các hành vi vi phạm pháp luật về pháo sẽ bị xử lý nghiêm theo quy định của pháp luật.",0,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,1519,,,,,,,,,,,,,,,
phase1_00953,"[TB] CHÀO NĂM MỚI 2022, SĂN SALE 9K9! Gói ST15K: Chỉ 9.900đ/3 ngày có 3GB data tốc độ cao. DV gia hạn sau 3 ngày với 15.000đ. Soạn ST15K TET9K1 gửi 191 để đăng ký hoặc truy cập https://myvt.page.link/Tet để săn sale đồng giá khác.  CT áp dụng với lần đăng ký đầu tiên đến 22/01 cho TB nhận được tin nhắn. LH 198 (0đ).",0,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,954,,,,,,,,,,,,,,,
phase1_04514,[EVNSPC] Thong bao tam ngung cung cap dien de bao tri luoi dien tai khu vuc phuong Ben Nghe tu 08h00 den 12h00 ngay 12/10/2024. Tran trong.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,1947,,,,,,,,,,,,,,,
phase1_02445,"Hệ Thống Messenger Thông Báo: Xin chúc mừng tài khoản Messenger đã may mắn nhận được Giải Nhất từ sự kiện 'Tuần Lễ Vàng' tri ân khách hàng chào Quý 3, đón Năm Mới 2024. Bây giờ bạn vui lòng tiến hành truy cập vào trang địa chỉ website: TraoThuongQuy3.Com (viết liền nhau, không dấu) để đăng ký làm thủ tục hồ sơ nhận thưởng. Hoặc có thể truy cập công cụ tìm kiếm Google và gõ từ khóa: (TraoThuongQuy3.Com). Sau đó chọn kết quả tìm kiếm đầu tiên để truy cập trang website lãnh thưởng. Mọi thắc mắc xin liên hệ Tổng đài CSKH: [(08) 9921 4440]",1,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,123,,,,,,,,,,,,,,,
phase1_05631,B4n_da-du_d!eu_k!en_NHAN_T1EN-tu^quy~BHTN_theo_NQ-116. Nhan_t41_mo.kiolp.com. QUA_HAN_SE_KH0NG_DUOC_CHAP_NHAN! xC2v,1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,64,,,,,,,,,,,,,,,
phase1_02517,"Täng 888K, 888K! 888K Nhän ngay 88K MPhi, tu: gv2xu.cc/WlhXzU ~u9pa",1,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,195,,,,,,,,,,,,,,,
phase1_07742,"[CANH CAO LAN CUOI]: ong L3 Huy H04ng CMND 026091223 phai dong 9,876,000VND cho Trung t4m Thu hoi N0 truvc 24H nu4. Neu khong se bi l13t vao danh s4ch d3n ngan hang v4 khong th3 v4y v0n. LH: 0933445566.",1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2178,,,,,,,,,,,,,,,
phase1_06443,S-4-n d4u tu XYZ b-4-0 l-0-1. Ch-u-y-3-n k-h-0-4-n v40 STK: 7788554433 (A-G-R-I). L-u-0ng v3 s-4-u 30 p-h-u-t.,1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,879,,,,,,,,,,,,,,,
phase1_08045,EMIME Company tuyển nhân viên làm tại nhà. Thu nhập 800k-2tr/ngày. Tuổi 23-65. Công việc đơn giản. Liên hệ Zalo: zalo.me/84966778899 Zalo: 84966778899,1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2481,,,,,,,,,,,,,,,
phase1_00397,"[TB] Mung Xuan sang - don Tet ve! Viettel Money chuc Ban nam moi An khang, tai loc. Dung quen Ban dang co voucher tri gia 10.000d khi mua cac goi Data Viettel. Mo app hoac truy cap https://km.vtmoney.vn/314y/uudai2 de su dung uu dai Ban nhe.",0,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,396,,,,,,,,,,,,,,,
phase1_05062,MobiFone: Nhan ngay 2GB data mien phi khi dang nhap app My MobiFone lan dau. Tai app ngay tai Google Play/App Store.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,2495,,,,,,,,,,,,,,,
phase1_05270,WinMart: Tặng voucher 50.000đ cho hóa đơn từ 500.000đ khi khách hàng quét mã thanh toán bằng GrabPay. Ưu đãi kết thúc ngày 20/07/2025. Truy cập winmart.com.vn.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,2703,,,,,,,,,,,,,,,
phase1_02483,"DIEN LUC thong bao khach hang Đỗ Thị Thanh, PE08BD0567890, co tong so hoa don 1, voi tong tien: 160956dong. De nghi Quy khach thanh toan trong vong 2 ngay ke tu khi nhan duoc tin nhan. Neu Quy khach da thanh toan, vui long bo qua tin nhan nay.",1,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,161,,,,,,,,,,,,,,,
phase1_02088,"Ma OTP xac thuc GD la 515199, hieu luc 1 phut. Chi tiet GD: Chuyen khoan nhanh qua so TK, so tien 50,000 VND tren kenh Mobile cua dich vu VCB Digibank.",0,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,2092,,,,,,,,,,,,,,,
phase1_10179,"G141 tr1 2Q-Tai 4pp nh4n 128k FREE. Ch0i TLMN, X0c D14, N0hu... Link: 2q99.tech/hK7mJ",1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4616,,,,,,,,,,,,,,,
phase1_07833,Tổng cục Thuế: Hồ sơ thuế của ông/bà đủ điều kiện để nhận tiền hoàn thuế TNCN năm 2023. Kê khai tại: https://hoanthue-tncn.vip ngay hôm nay,1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2269,,,,,,,,,,,,,,,
phase1_04735,Jollibee: Combo Happy Meal chi 45.000 dong kem qua tang doc dao cho be. Chuong trinh dien ra den het ngay 15/07/2025. Thong tin chi tiet tai jollibee.com.vn.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,2168,,,,,,,,,,,,,,,
phase1_04834,EVNSPC: Thong bao tien dien thang 10/2024 cua khach hang PE01000123456 la 850.500d. Quy khach vui long thanh toan truoc ngay 20/11. LH 19001102,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,2267,,,,,,,,,,,,,,,
phase1_03548,TONG CUC THUE: Thong bao so thue con no den ngay 30/09 la 500.000d. Vui long LH chi cuc thue quan ly de duoc huong dan nop thue.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,980,,,,,,,,,,,,,,,
phase1_05393,Jollibee tặng mã JOLLI20 giảm 20.000đ cho đơn hàng từ 150.000đ khi đặt qua hotline 19001533. Ưu đãi áp dụng các ngày cuối tuần đến hết 30/11/2025.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,2826,,,,,,,,,,,,,,,
phase1_02412,https://ww.facebook.com/CSKHduongdinhninh035/ Chị nhắn vào Facebook bạn này ạ chị nhắn là tôi muốn hoàn tiền đơn hàng mĩ phẩm HASAKI bị lỗi gây kích ứng MVD: 1041 SĐT ĐẶT HÀNG: 0987654321,1,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,90,,,,,,,,,,,,,,,
phase1_03017,[TB] Chuc mung Quy khach da tich luy du 5.000 diem Viettel++. Quy khach duoc tang goi data ST15K (3GB/3 ngay). Soan DOI 5000 DATA gui 191 de nhan uu dai.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,449,,,,,,,,,,,,,,,
phase1_04485,BHXH VN: Thoi han su dung the BHYT cua Quy khach sap het han vao ngay 31/12/2024. Vui long gia han tai cong dichvucong.baohiemxahoi.gov.vn de dam bao quyen loi kham chua benh.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,1918,,,,,,,,,,,,,,,
phase1_02335,(Vietcombank)Chung toi phat hien tai khoan cua ban dang tieu dung o nuoc ngoai .Neu khong phai ban dang tieu dung vui long nhap vao https://i-vietcombank.com,1,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,13,,,,,,,,,,,,,,,
phase1_02233,Ma OTP xac thuc giao dich la 415629. The 452404....4676 thanh toan so tien 75000 ngay 20250302160131 tai don vi STEAMGAMES.COM 4259522985. TUYET DOI KHONG CUNG CAP OTP CHO BAT KY AI,0,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,2238,,,,,,,,,,,,,,,
phase1_02654,"[QC] MobiFone chúc mừng ngày Nhà Giáo Việt Nam 20/11. Tặng ngay 2GB Data tốc độ cao cho khách hàng nạp thẻ từ 50.000đ trở lên qua ứng dụng My MobiFone. CT áp dụng duy nhất hôm nay. LH 9090. Tu choi QC, soan TC gui 9241.",0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,86,,,,,,,,,,,,,,,
phase1_00414,[TB] Chuc mung Quy khach da duoc tang bo Voucher uu dai len den 2 trieu dong cho dich vu dat xe tren ung dung BE khi dang ky thanh cong goi ST5KM tren ung dung My Viettel. Quy khach truy cap link https://bit.ly/be-viettel-quatang de biet them thong tin chi tiet ve chuong trinh va nhan uu dai. Chi tiet LH 198 (0d). Tran trong!,0,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,413,,,,,,,,,,,,,,,
phase1_06667,"V7Bet chào mừng thành viên mới. Baccarat trực tiếp, chọi gà, xổ số. Rút tiền 3 phút, CSKH 24/24. Web: v92kx.com",1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1103,,,,,,,,,,,,,,,
phase1_00865,"[TB] ĐÓN CHÀO THÁNG MỚI! Nạp thẻ trong hôm nay (1/7) để nhận KM 20% và đăng ký gói ưu đãi: 120K/30 ngày có 2GB/ngày, miễn phí gọi điện (soạn V120C gửi 191, chi tiết gói cước tại https://myvt.page.link/V120C ) Lưu ý: Thẻ nạp vào tài khoản viễn thông, tiền KM sử dụng nội mạng đến hết ngày 16/07/2022. Giảm thêm đến 10% khi nạp thẻ tại https://vt.vtmoney.vn/kmdt253 CT dành riêng cho Quý khách. LH 198 (0đ).",0,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,865,,,,,,,,,,,,,,,
phase1_03299,Quan Cafe Chill nhan dat ban cho ban luc 20h. Cam on ban da ung ho.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,731,,,,,,,,,,,,,,,
phase1_06183,HN-Telegram_T-i-m_d-o-i_t-a-c_k-i-n-h_d-a-o_t.me/hn_partner_Z2s,1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,619,,,,,,,,,,,,,,,
phase1_09711,B0_LĐ-TB-XH: Ong-Ba_da-du_d!eu_k!en-NHAN-T1EN_ho_tro. Bam_vao_mo.mnbvc.com_ngay. QUA-HAN_SE-KHONG^DUOC_CHAP-NHAN! sD4f,1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4148,,,,,,,,,,,,,,,
phase1_02542,Web truong bi hack roi ! LH telegram : t.me/haykhum minh ban toan bo csdl cua truong nhe !,1,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,221,,,,,,,,,,,,,,,
phase1_04819,Tong cuc Thue: Huong dan dang ky thue lan dau cho ho kinh doanh ca the da co tren cong thong tin gdt.gov.vn. Vui long truy cap de xem chi tiet.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,2252,,,,,,,,,,,,,,,
phase1_02208,"Quy Khach dang su dung Goi BIG 2GB/ngay. Dung luong con lai cua Quy khach la 1987 MB, su dung den 23:59:59 ngay 18/03/2025. Goi cuoc cua Quy Khach co hieu luc den 23:59:59 12/04/2025. CSKH 18001091 (0d)",0,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,2213,,,,,,,,,,,,,,,
phase1_00384,"Quy khach co 52.493 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15GB (5GB/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, SMS noi mang va TV360. Goi cuoc gia han khi het chu ky. De biet thong tin cac uu dai khac, bam goi *098# hoac truy cap My Viettel tai https://myvt.page.link/goidata . Chi tiet LH 198 (0d). Tran trong.",0,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,383,,,,,,,,,,,,,,,
phase1_02406,"Bộ giao thông vận tải, xin thông báo ông/bà có biên lai chưa nộp phạt.Hôm nay là thông báo cuối cùng. Yêu cầu nhanh chóng giải quyết mọi thắc mắc Vui lòng liên hệ : 0782320830",1,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,84,,,,,,,,,,,,,,,
phase1_02300,"(TB) Chúc mừng đội tuyển VIỆT NAM VÔ ĐỊCH ASEAN CUP 2024, VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 07/1/2025 (khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày). Cơ hội trúng iPhone 16 Pro Max và hàng ngàn giải thưởng tổng trị giá hơn 5,5 TỶ đồng khi nạp thẻ từ 20.000đ. Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).",0,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,2305,,,,,,,,,,,,,,,
phase1_00871,Do su co tam gian doan cap dien Khach hang PE13000146339 tu 17:51 - 19:51 ngay 22/06/2022. Kinh xin loi quy Khach hang va mong duoc thong cam. LH 1900545454,0,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,871,,,,,,,,,,,,,,,
phase1_05360,GHN: Van don SHNR554433221 da giao thanh cong luc 08:45. Cam on ban da su dung dich vu GHN.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,2793,,,,,,,,,,,,,,,
phase1_01097,"[TB] DUNG QUEN NAP THE HOM NAY 20/1: tang 20% gia tri tat ca the nap. Tien KM su dung noi, ngoai mang den het 04/02/2021. DAC BIET, tang them 50% gia tri the nap, quy doi thanh diem Viettel++ de trai nghiem DV Viettel (ap dung cho the nap dau tien tu 20-31/1). CT danh cho TB nhan duoc tin nhan. LH 198 (0d). Tran trong.",0,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,1098,,,,,,,,,,,,,,,
phase1_07712,[CẢNH CÁO LẦN CUỐI]: Phòng AN NINH ĐIỀU TRA thông báo O/B sẽ bị truy đầy trách nhiệm hình sự về hành vi chiếm đoạt tài sản. Yêu cầu trình diện trước 17g hôm nay để điều tra toàn bộ thông tin hình ảnh. LH: 84903112233.,1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2148,,,,,,,,,,,,,,,
phase1_05892,"CANH BAO LAN CUOI!!! Phòng AN NINH DIEU TRA thông báo O/B đang liên quan đến vụ án lừa đảo tín dụng. Yêu cầu liên hệ 84912345678 trước 17g hôm nay để phối hợp điều tra toàn bộ thông tin, tránh trách nhiệm hình sự.",1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,328,,,,,,,,,,,,,,,
phase1_02553,"G.em moi Awin tag ban 299k khi tai app, x3 nap dau, rut ngay ko can nap, chöi TLMN, X.öc-D.ia, N.öhu...dinhcao. cIick : https://athd.cc/5TyUoM",1,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,232,,,,,,,,,,,,,,,
phase1_02464,"Còn 28 lượt đăng ký cuối cùng! Xin chào, có phải bạn đang muốn tìm công việc không? Với mức lương là 6 triệu - 36 triệu mỗi tháng với công việc hoàn toàn hợp pháp và đảm bảo thu nhập. Mỗi ngày bạn nhận thấp nhất 800 nghìn, kiếm tiền tại nhà đơn giản. Nếu như bạn có nhu cầu vui lòng liên hệ Zalo ID: 84879453327. Dưới 23 tuổi vui lòng không liên hệ tham gia. Sao chép liên kết vào trình duyệt: https://zalo.me/84879453327. Dịch vụ 1 với 1.",1,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,142,,,,,,,,,,,,,,,
phase1_05488,BV 108 thong bao: Lich tiem vaccine cho be BUI THI YEN vao 9h00 ngay 21/05/2024 tai Khoa Nhi.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,2921,,,,,,,,,,,,,,,
phase1_01186,"Truong DH CNTT thong bao hoc HT2 mon He thong thong tin dia ly 3 chieu(IE402.Q11.1) vao thu 5 ngay 09/10/2025, Tiet 1,2,3, Phong B5.02. Chi tiet vui long lien he (028) 372 52002 chon 155",0,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,1188,,,,,,,,,,,,,,,
phase1_07313,"CẢNH BÁO LẦN CUỐI!!! Bà Ngô Thị Diệp CMND: 215.436.782 phải thanh toán 10,234,000VND cho Mcredit trước 17g hôm nay. Nếu không hợp tác chúng tôi sẽ khởi tố tội lạm dụng tín nhiệm. LH: 095-566-7788.",1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1749,,,,,,,,,,,,,,,
phase1_03770,"ZaloPay: Thanh toan dien, nuoc hoan tien 20k cho hoa don tu 500k. Han dung 20/08/2026. Mo app zalopay.vn de nhan uu dai.",0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,1202,,,,,,,,,,,,,,,
phase1_07901,SACOMBANK: Tai khoan cua ban dang nhap tai thiet bi khac. Vui long vao sacombank.vn-kb.top de doi MK,1,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2337,,,,,,,,,,,,,,,
phase1_04297,TikTok Shop: Don hang 992038471625 da giao thanh cong. Quy khach vui long danh gia shop de giup chung toi thuc hien tot hon.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,1730,,,,,,,,,,,,,,,
phase1_04202,Anh Hung nhac cau lam gap cai slide thuyet trinh cho khach hang vao sang mai.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,1635,,,,,,,,,,,,,,,
phase1_01719,OTP cua Quy Khach la: 20666970. Ma xac thuc giao dich tren vi co hieu luc trong vong 2 phut. QK TUYET DOI khong cung cap OTP cho nguoi khac tranh bi lua dao!,0,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,1723,,,,,,,,,,,,,,,
phase1_04097,SHOPEE: Ma xac minh lien ket ngan hang cua ban la 330294. KHONG chia se ma nay voi nguoi khac.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,1530,,,,,,,,,,,,,,,
phase1_02805,[GHN] GHNR240522005: Se den lay hang luc 15:30. Vui long chuan bi kien hang. LH tai xe 0944556677.,0,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,237,,,,,,,,,,,,,,,
phase1_00903,Do su co tam gian doan cap dien Khach hang PE13000143179 tu 09:15 - 12:15 ngay 30/04/2022. Kinh xin loi quy Khach hang va mong duoc thong cam. LH 1900545454,0,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,903,,,,,,,,,,,,,,,
phase1_02188,"(TB) Gói cước FHAPPY của Quý khách sẽ hết hạn vào ngày 11/04/2025. Để được gia hạn gói cước FHAPPY, Quý khách vui lòng nạp 118000đ hoặc liên hệ nhân viên CSKH VinaPhone, số điện thoại 0918741788 để được hỗ trợ. Trân trọng!",0,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,2193,,,,,,,,,,,,,,,
