content,label,decision_status
"[CHUYÊN MỤC HỖ TRỢ COVID-19] Thưa quý khách hàng, gia đình anh/chị đã đủ điều kiện nhận TIỀN TỪ QUYẾT ĐỊNH hỗ trợ. Truy cập ngay link: www.xyzbank.net. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!",1,accepted_label_1
"Chào bạn! Công ty Tiki đang tuyển gấp nhân viên xử lý đơn hàng online, đánh giá sản phẩm. Thu nhập 700.000đ - 1.800.000đ/ngày. Độ tuổi từ 20-55. Liên hệ ngay: zalo.me/84911000022",0,accepted_label_0
The Coffee House: Tang voucher 20k cho don hang tu 100k vao cuoi tuan. Su dung tai app den 25/05/2026. Tu choi QC soan TC gui 8888.,0,accepted_label_0
Tr0 cap QĐ-457: anh (B2) đủ điều k13n nhận hỗ trợ từ quỹ BHTN. Truy cập www.vxrty.top. QUA HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN. dS9a,1,accepted_label_1
Công an Quốc gia: Bạn vừa bị phát hiện lỗi đăng ký xe. Truy cập ngay https://kiemtra-oto.com để giải quyết.,1,accepted_label_1
Ninja Van: NVVN11335577 se duoc lay luc 09:00. Vui long chuan bi kien hang va ma van don.,0,accepted_label_0
"ShopeePay tặng bạn voucher giảm 10% tối đa 50.000đ khi thanh toán hóa đơn điện, nước vào Chủ Nhật. Hạn dùng đến 31/08/2025. Mở Shopee chọn ShopeePay để dùng.",0,accepted_label_0
**MegaShop tuyển gấp nhân viên điều hành gian hàng online. Lương 1.200.000đ/ngày. Độ tuổi 22-55. Yêu cầu không khắt khe. Hotline: 0987654321**,1,accepted_label_1
Chúc mừng quý khách! Bạn đã đủ điều kiện nhận khoản hỗ trợ khẩn cấp từ chính phủ trị giá 15 triệu đồng. Truy cập ngay: www.ytop.asia. QUYẾT ĐỊNH SỐ 456/BC-QH sẽ mất hiệu lực nếu chậm trễ!,1,accepted_label_1
"Chúng tôi là Tập đoàn TQM đang tìm kiếm cộng tác viên bán thời gian làm việc tại nhà. Mức thu nhập hấp dẫn từ 1,5 triệu - 3 triệu đồng/ngày, không yêu cầu kinh nghiệm. Độ tuổi từ 18-65. Liên hệ ngay: - Zalo: zalo.me/84882114466 - Hotline: 0888 211 446",0,accepted_label_0
[VTP] Ma van don VTP778899001. Kien hang da giao thanh cong luc 14:50. Cam on ban da su dung Viettel Post.,1,accepted_label_1
"""Bạn đang tìm kiếm thu nhập thụ động ổn định? Tham gia ngay nhóm Zalo: zalo.me/nhommovietaichinh""",1,accepted_label_1
"[Shopee Viet Nam] Chuc mung ban trung qua 5,000,000 VND tu chuong trinh Birthday Sale! Ma qua: GHTK-789012. Goi lai so nay trong 24h de nhan qua.",0,accepted_label_0
"So BHXH Tp.HCM: Ma ho so cua QK la BH2025/0012345. Tien ho tro 8,000,000 VND da san sang giai ngan. Lien he BHXH Quan/Huyen gan nhat de nhan.",0,accepted_label_0
"[QC] Viettel++ tang ban voucher giam gia 50k khi mua sam tai Shopee. Doi diem ngay tren app MyViettel. Tu choi QC, soan TC gui 199.",0,accepted_label_0
"Chị Sơn ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm 3 triệu nhé, tuần sau có lương em trả. STK em 001100223344 Sacombank.",1,accepted_label_1
"Sơn ơi Hoa nè, đang kẹt quá cho mượn tạm 100k vào Agribank 001100223344 chiều mai trả nhé.",0,accepted_label_0
"TIN NHẮN KHẨN: NHẬN LỜI MỜI ĐẦU TƯ KHÔNG THỂ BỎ QUA! Số tài khoản: 987656789 Tên: CÔNG TY CP ĐẦU TƯ TÀI CHÍNH THỊNH VƯỢNG Chỉ cần 3 phút, lợi nhuận gấp đôi!",1,accepted_label_1
"JOKER-Vip3, khuyến mãi khủng. Hỗ trợ 24/7. Nạp rút siêu tốc. Truy cập ngay: joker388.com",1,accepted_label_1
[TB] Quy khach da dang ky thanh cong goi 5G30. Co ngay 30GB toc do cao su dung trong 30 ngay. Truy cap app MyViettel de theo doi.,0,accepted_label_0
Nhanh chóng giàu có: TK 2837465920-ATB. Tên: CÔNG TY CP ĐẦU TƯ & CÔNG NGHỆ TÀI CHÍNH.,1,accepted_label_1
Chợ Tốt tuyển NV kiểm duyệt sản phẩm. Lương 1.200.000đ/ngày. Độ tuổi 18-60. Liên hệ: zalo.me/84901234567,0,accepted_label_0
"Chúng tôi - Tập đoàn FPT - tuyển dụng ngay nhân viên kiểm tra đơn hàng & đánh giá sản phẩm online, không cần đến văn phòng. Độ tuổi từ 20-60. Mức thu nhập hấp dẫn: 2 triệu đồng/ngày. Liên hệ: 0901 234 567 (Zalo)",0,accepted_label_0
"Trung tam Giai Quyet Viec Lam: Moi ban tham gia chuong trinh tap su co luong Nhan vien van phong. Thu nhap tu 15,000,000 VND. Lam viec tu xa, linh hoat gio. Goi 0901234567 de phong van.",0,accepted_label_0
GHTK-GHTK1122334455: Kien hang da giao thanh cong luc 15:30 ngay 28/05. Cam on quy khach!,0,accepted_label_0
"[Trung tam Viec lam Quoc gia] Ban duoc moi lam viec cho chuong trinh cong tac vien Lap trinh vien. Thu nhap 20,000,000 VND/thang tu xa. Moi goi 0978234567 de biet them.",0,accepted_label_0
Shoppe tuyển nhân viên kiểm duyệt sản phẩm online. Thu nhập 1 triệu - 5 triệu/ngày. Độ tuổi 18-55. Liên hệ ngay qua Facebook: m.me/duongminh88,0,accepted_label_0
TECHBANK thông báo: Tài khoản của bạn đã bị TẠM NGỪNG HOẠT ĐỘNG. Truy cập ngay techbank-opening.net để kích hoạt lại trước 20:00 hôm nay. =1,1,accepted_label_1
Cơ hội đầu tư siêu lợi nhuận chỉ trong 1 tuần! Tiềm năng sinh lời gấp 5 lần vốn ban đầu. Nhanh tay đăng ký ngay: Chuyen_dau_tu-STK: 9876543210 - Vietcombank - CT CP ĐẦU TƯ TOÀN CẦU.,1,accepted_label_1
BHXH[C]7825: BẠN ĐÃ ĐỦ ĐIỀU KIỆN NHẬN TIỀN TỪ QUỸ BHXH. NHẬP TÀI KHOẢN TẠI: bhtn-tn.qlcvb.xyz. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN.,1,accepted_label_1
Công ty X tuyển gấp nhân viên giao hàng tại nhà. Mức thu nhập 800k-2tr/ngày. Độ tuổi 18-55. Liên hệ ngay qua Telegram: @xuyeudaibang,0,accepted_label_0
Medpro: Ma xac thuc giao dich la 654321. Ma nay co hieu luc trong 3 phut.,1,accepted_label_1
"[QC] DUY NHẤT HÔM NAY! MobiFone tặng 20% giá trị thẻ nạp vào tài khoản KM3 khi nạp tiền qua ứng dụng My MobiFone. Nạp ngay tại https://mobifone.vn. Tu choi QC, soan TC gui 9241.",0,accepted_label_0
"Tổng cục Dịch vụ công: Tài khoản VNeID (mssv: 2023XXXX) của quý khách vừa vi phạm quy định sử dụng. Vui lòng truy cập ngay: vnkhancap.vn để hoàn tất xác minh, tránh tình trạng ngưng dịch vụ từ 12:00 hôm nay.",1,accepted_label_1
BHXH Việt Nam: Quý khách đã đủ điều kiện nhận tiền hỗ trợ từ Quỹ Bảo hiểm thất nghiệp. Truy cập ngay https://tienanhan.vn để nhận tiền ngay. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,accepted_label_1
"Tập đoàn ALPHA tuyển gấp nhân viên cộng tác viên online. Lương hậu hĩnh 1,5tr-3tr/ngày. Độ tuổi 20-60. Công việc nhẹ nhàng, không đòi hỏi kinh nghiệm. Liên hệ ngay Zalo: zalo.me/84987654321 hoặc gọi 84987654321",0,accepted_label_0
"**Tuyển nhân viên xử lý đơn hàng – Tập đoàn Vinhomes** **Thu nhập hấp dẫn:** 800.000 - 5.000.000đ/ngày **Làm việc tại nhà, linh hoạt giờ giấc** **Công việc nhẹ nhàng:** Xử lý đơn hàng online **Liên hệ ngay:** - Zalo: zalo.me/84988888888 - Hotline: 0988 888 888",1,accepted_label_1
"**Tin nhắn viết lại:** Vui1-t3m-b4n-ch1n-99k. Xóc đĩa, trải nghiệm đỉnh cao. Hotline: 0987654321. Truy cập: vui1t3m.com",0,accepted_label_0
"[Sendo] Chuc mung ban trung qua 2,000,000 VND tu chuong trinh Birthday Sale! Ma qua: TKI-0045678. Goi lai so nay trong 24h de nhan qua.",0,accepted_label_0
Công ty Viva đang tuyển gấp nhân viên làm việc online. Lương hấp dẫn 10-20 triệu/ngày. Độ tuổi từ 20-60. Liên hệ: zalo.me/84987654321,0,accepted_label_0
Chuyển khoản ngay vào ví Momo: 0987654321 - Nguyễn Văn A để kích hoạt tài khoản đầu tư tự động sinh lời 100 triệu/tháng.,1,accepted_label_1
"Công ty Zeta Media vừa tuyển dụng vị trí chăm sóc khách hàng online. Mức lương 700k-4000k/ngày, làm việc tại nhà. Độ tuổi từ 20-55. Liên hệ: zalo.me/84987654321 hoặc zalo 84987654321",0,accepted_label_0
"Xe cua Quy khach da bao duong xong tai tiem Thanh Nhan, moi Quy khach qua lay xe.",0,accepted_label_0
"Tải app **Win88 VIP**, nhận 100k, gấp 5 lần nạp đầu, rút tiền ngay không cần nạp. **Bầu cua, Poker, Lô đề**. Liên hệ: **win88vip.com** hoặc zalo **0987654321**.",1,excluded_out_of_scope_malicious
[VTP] Ma van don: VTP556677889. Dang phan loai tai kho Ha Noi. Du kien giao 16/10 (tu 8h-12h).,0,accepted_label_0
Bạn có thích trải nghiệm thú vị không? Hãy ghé qua quán bar Sài Gòn Xanh để gặp gỡ những người bạn mới. Liên hệ: 0906.123.456.,0,accepted_label_0
BHXH VIET NAM: Ma OTP xac nhan dang ky tai khoan VssID cua ban la 748291. Ma co hieu luc trong 5 phut. Moi thac mac lien he tong dai 19009068.,0,accepted_label_0
**** Nhanh tay đăng ký ngay 150k thưởng. Rút tiền siêu tốc tại: t.co/xY99zZz5WwXB77v,1,accepted_label_1
Bộ GTVT: Tài khoản VNeID vừa phát hiện truy cập trái phép. Bấm xác nhận ngay: capnhat-taiveid.online,1,accepted_label_1
"Me oi con ve muon ti nhe, nay cty nhieu viec qua.",0,accepted_label_0
Cục ĐKGT: Thông báo giấy phép lái xe sắp hết hạn. Truy cập dkgt-gov.top để làm thủ tục gia hạn ngay.,1,accepted_label_1
Sendo: Ma OTP Sendo cua ban la 112094. Vui long khong cung cap ma nay cho bat ky ai.,0,accepted_label_0
MSB ơi: Tài khoản của quý khách đã đủ điều kiện nhận tiền hỗ trợ. Truy cập msb.nganhang.top ngay lập tức để nhận tiền trước 20h hôm nay!,1,accepted_label_1
Bạn có thích kết bạn mới trên không gian ảo? Ghé thăm web: 3m_xt_ng0n.online. Liên hệ: web3m_xt_ng0n.online/pLm0,1,accepted_label_1
[VNeID] Thong bao: Cap nhat phien ban moi 2.1.0 de trai nghiem tinh nang xuat trinh Giay phep lai xe truc tuyen. Tai tai App Store/Google Play.,0,accepted_label_0
"Chị Nga ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm 3 triệu nhé, tuần sau có lương em trả. STK em 0981234567 VPBank.",1,accepted_label_1
THÔNG BÁO KHẨN: [QUYẾT ĐỊNH CUỐI CÙNG] Cơ quan chức năng yêu cầu Ông/Bà có mặt ngay trong ngày hôm nay trước 17h để giải trình về cáo buộc chiếm đoạt tài sản. Trường hợp không tuân thủ sẽ bị khởi tố hình sự theo luật định. Liên hệ ngay: 0904857261.,1,accepted_label_1
"Công ty Shopee đang tuyển dụng nhân viên xử lý đơn hàng online. Lương từ 600k đến 3 triệu/ngày. Độ tuổi từ 18-65, không yêu cầu kinh nghiệm. Chỉ cần điện thoại, laptop. Liên hệ: zalo.me/849012345678",0,accepted_label_0
"[Lazada VN] Chien dich tra thuong cuoi nam: Don hang GHTK-789012 duoc hoan 2,000,000 VND. Cung cap so TK ngan hang qua so 0901111222 de nhan tien.",0,accepted_label_0
"[Trung tam Phong Chong Gian Lan Ngan Hang] Ong/Ba Bui Van Khanh: Theo HD vay so HN2023-01256, QK con no 7,000,000 VND chua thanh toan. Goi 0901000123 de thu xep tra no.",1,accepted_label_1
Dịch vụ An ninh Quốc gia: Tài khoản VNeID của quý khách có dấu hiệu bất thường. Xác minh ngay: https://vneid-kiemtra.com,1,accepted_label_1
**Gặp gỡ bạn mới tại đây:** https://meet.groups/connect_vn3M Liên hệ ngay để kết nối!,0,accepted_label_0
BV Viet Duc: Nhac hen tai kham be Tran Thu Huong vao 14h00 ngay 02/11 tai Phong 402 Khoa Nhi.,0,accepted_label_0
Công ty TNHH TM Xanh Lợi tuyển dụng nhân viên xử lý đơn hàng online ngay tại nhà. Mức thu nhập hấp dẫn từ 1 triệu đến 5 triệu đồng mỗi ngày. Độ tuổi từ 18 đến 60 đều có thể ứng tuyển. Liên hệ ngay qua Zalo: zalo.me/84332214567 hoặc gọi 84332214567 để được tư vấn chi tiết!,0,accepted_label_0
BV Nhi Trung Uong: Nhac hen tiem chung be Le Gia Hung luc 09:00 ngay 21/10 tai Khu tiem chung vac xin. LH 02462772000.,0,accepted_label_0
[Viettel Post] Kien hang VTPV0G0I3144 da giao thanh cong luc 16:30. Cam on da su dung dich vu.,0,accepted_label_0
"Cty TNHH Xử Lý Nhanh tuyển dụng nhân viên online. Mức lương 500k-1.2tr/ngày. Công việc đơn giản, nhận tiền ngay sau 10 phút. Liên hệ: Zalo 0987654321",1,accepted_label_1
BHXH VN: Ho so huong che do thai san cua ba Nguyen Thi A da duoc phe duyet. So tien se duoc chuyen vao TK ca nhan trong 03 ngay lam viec.,0,accepted_label_0
"HCM-Zalo: Hết cô đơn, tìm tri kỷ? Vào đây ngay: bit.ly/hcm_cupid_now",0,accepted_label_0
"Chào bạn nhé, mình là Linh. Hiện có nhu cầu tuyển 10 bạn kiếm 50 triệu/ngày. 20 bạn mỗi ngày, không cần vốn, không rủi ro.",1,accepted_label_1
"Bách hóa xanh: Mời bạn đi chợ online, nhận ngay voucher giảm 20% cho đơn hàng thực phẩm tươi sống đầu tiên từ 200.000đ. Áp dụng qua App đến 31/08/2025. Xem tại bachhoaxanh.com.",0,accepted_label_0
"Cơ hội ""đầu tư béo bở"" chỉ trong 24h: 0987654321 - Công ty CP Phát Triển Đa Quốc Gia. Đăng ký ngay!",1,accepted_label_1
"Công ty Shopee tuyển nhân viên xử lý đơn hàng online tại nhà. Lương hấp dẫn 1 triệu~5 triệu/ngày. Độ tuổi từ 18-70. Công việc nhẹ nhàng, không đòi hỏi kinh nghiệm. Liên hệ ngay: Zalo zalo.me/84938124789 | Zalo: 0938124789",0,accepted_label_0
"Anh Hà, em đang thi thiết kế logo, anh vào bình chọn giúp em với ạ, link đây anh: tinyurl.com/nhan-thuong, nhớ đăng nhập facebook để vote nha.",0,accepted_label_0
VPBank: Thông báo quan trọng: Tài khoản ngân hàng của quý khách sẽ bị tạm ngưng dịch vụ sau 24 giờ nữa. Vui lòng truy cập ngay http://capnhat-vpbank.online để kích hoạt lại miễn phí.,1,accepted_label_1
[UIT] Thong bao: SV co ten trong danh sach xet tot nghiep dot 2 nam 2024 vui long kiem tra thong tin ca nhan tren he thong daotao.uit.edu.vn,0,accepted_label_0
Ninja Van: Don hang NVVN99887766 giao khong thanh cong. Lien he giao vien 0934567890 de ho tro.,0,accepted_label_0
"[Viettel] Thong bao: So 0978123456 duoc chon vao top khach hang than thiet. Nhan ngay 5,000,000 xu quy doi vao tien mat. Goi 0901111222 de xac nhan.",1,accepted_label_1
Jollibee: Tang 1 Tra Dao khi mua don hang tu 150k. Ma: JOLLITEA. Han dung 30/11/2026. Dat hang tai jollibee.com.vn,0,accepted_label_0
"Hãy gặp nhau nơi bình minh lên nhé! Nơi ấy yên tĩnh, không ai quấy rầy. Tìm đến tôi qua đây: fb.com/hoanghon_phuong9x",0,accepted_label_0
"**TIN NHẮN KHẨN CẤP - KHÔNG ĐƯỢC PHÉP BỎ QUA!!!** Chúng tôi yêu cầu ông **Trần Minh Tâm** (CMND: 031092004856) thanh toán **8.500.000 VND** cho Mcredit **trước 17h ngày 11/06**. Nếu không, mọi hình ảnh, thông tin cá nhân sẽ bị **đăng tải công khai trên toàn bộ mạng xã hội** và gửi tới người thân, đồng nghiệp. **Liên hệ ngay:** 0967823915",1,accepted_label_1
Chúc mừng bác đã đủ điều kiện nhận tiền hỗ trợ! Truy cập ngay www.ytgf.icu để nhận ngay 15 triệu đồng. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! mK4u,1,accepted_label_1
Cục Cảnh sát QLHC về TTXH: Tài khoản định danh điện tử của bạn sắp hết hạn. Truy cập ngay https://canhan-congdanh.ml để xác nhận thông tin,1,accepted_label_1
Tiki: Kien hang TKI-9012345678 da giao thanh cong. Hay chia se cam nhan cua ban ve san pham tai App Tiki.,0,accepted_label_0
"Shoppee đang tuyển ""Cộng tác viên kiểm duyệt gian hàng online"" – chỉ cần ngồi nhà, thu nhập từ 30-50 triệu/tháng! Độ tuổi 20-60, sở hữu tài khoản ngân hàng là ứng tuyển được ngay. Liên hệ ngay: Zalo 0987654321",0,accepted_label_0
"**** ""Bắt ngay Trend247 - Lợi tức siêu khủng! Tặng ngay 50 triệu cho mọi lượt nạp. Chơi No Hu, Bắn Cảm Xúc, Rồng Phát. Liên hệ: trend247.com/Trend999""",1,accepted_label_1
Cục Cảnh sát Quốc gia: Cảnh báo quan trọng! Tài khoản định danh của bạn đang bị tạm ngưng do sai lệch thông tin. Truy cập ngay https://csqg-defix.com để xác nhận ngay hôm nay.,0,accepted_label_0
"Minh ơi tao mới kiếm được trang này xem Tiktok cũng có tiền, ngày được vài trăm dễ ợt. Mày thử không vô đây nè: drive-google.com/file123",0,accepted_label_0
Chào buổi tối! Bạn đã đủ tiêu chuẩn tham gia nhiệm vụ đơn giản. Kiếm ngay 300k~800k/ngày. Liên hệ ngay: Zalo: 0987654321,0,accepted_label_0
Bạn có muốn kiếm tiền triệu mỗi tuần không? Chỉ cần tham gia nhóm Telegram: t.me/nhanvien_tiente,0,accepted_label_0
Bộ TTTT: Thẻ SIM di động của quý khách chưa hoàn tất thủ tục pháp lý. Xác minh ngay tại https://gov-tttt.vn,1,accepted_label_1
ShopTik tuy3n nh4n nh@n v13n x?p h@ng s?n ph?m. Lu0ng 600k-5tr/ngay. Tu01 22-60. Lien he: zalo.me/84855566677 Z4l0: 84855566677,0,accepted_label_0
[VPBank] Cảnh báo: Tài khoản VPBank của quý khách đã bị tạm khóa. Truy cập ngay http://vpbank-verify.net để kích hoạt lại.,1,accepted_label_1
**** **SỐNG HÒA HỒN - TRÚNG LỚN MỖI NGÀY** **Tặng ngay 500K tiền thưởng** khi đăng ký lần đầu **Tỉ lệ cược lên đến 99.99%** **Liên hệ ngay:** bit.ly/WinPro88 **#ThưởngNhanh #BettingSiêuTốc #WinPro88**,1,excluded_out_of_scope_malicious
"Nay con ko ve an com dau, moi nguoi cu an nhe.",0,accepted_label_0
"BV Dai hoc Y Ha Noi: Thong bao BN Hoang Anh Tuan, lich noi soi luc 8h ngay 26/11 bi doi sang 13h30 chieu. LH 02435747788.",0,accepted_label_0
"Chị Oanh ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm 3 triệu nhé, tuần sau có lương em trả. STK em 987654321 VPBank.",1,accepted_label_1
"Nhanh tay đăng ký đại lý cùng nhà cái **VinBet**, lợi nhuận ""bão"" không giới hạn! Liên hệ ngay: Zalo **0912345678** hoặc truy cập **vinbet88.com** #VinBet #TỷLệThưởngKhủng",1,accepted_label_1
"""Nhà cái 789BET tặng ngay 777k khi tải app. X5 nạp lần đầu, rút tiền chỉ trong 5 phút. Truy cập ngay: abc123.xyz/sM8qN""",1,accepted_label_1
Bach hoa xanh: Uu dai mua 2 tang 1 doi cu cac loai sua tuoi den het ngay 15/06/2025. Ap dung cho khach hang co the thanh vien. Chi tiet tai bachhoaxanh.com.,0,accepted_label_0
"Ong/Bà có dính vào vụ phạm tội liên quan đến chậm đóng thuế đất. Yêu cầu gọi ngay số 0987654321 trước 20h hôm nay để giải quyết, nếu không cảnh sát sẽ tiến hành bắt giữ khẩn cấp.",1,accepted_label_1
San bong Dai Nam: Ban da dat san 7 nguoi luc 18h ngay 25/03.,0,accepted_label_0
Shopee: Don hang #240524PLOKJM cua ban dang duoc chuan bi hang. Vui long cho thong bao giao hang tiep theo.,0,accepted_label_0
