"sample_id","content","content_after","label","has_url","has_phone_number","sender_type","category","obfuscation_level","data_origin","source_dataset","source_file","source_row_id"
"phase1_06156","HCM-Telegram_N-h-a-n_h-i-n-h_f-u-l-l_k-0_c-h-e_t.me/hcm_show_S4u","Hồ Chí Minh. Telegram: Nhận hình đầy đủ không che: t.me/hcm_show_S4u","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","592"
"phase1_06157","H.N.-.Z.a.l.o.e.m.v.u.a.l.e.n.p.h.o.c.a.n.n.u.o.i.z.a.l.o.m.e/g/hn_sv_U2j","Hà Nội. Zalo: Em vừa lên phố cần nuôi: zalo.me/g/hn_sv_U2j","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","593"
"phase1_06158","H,C,M:T,e;l;e;g,r;a,m-ä;n;h:0;j-e;m:d;a,n;g:0:q;u;a;n:1:m;j;n;h-t.me/hcm_one_V7b","Hồ Chí Minh. Telegram: Anh ơi, em đang ở quận 1 mình: t.me/hcm_one_V7b","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","594"
"phase1_06159","HN-Zalo_C-l-u-b_m-a-y_b-a-y_t-h-i-c-h_f-r-e-s-h_zalo.me/g/hn_mbbg_C5e","Hà Nội. Zalo: Câu lạc bộ máy bay thích lái phi công trẻ: zalo.me/g/hn_mbbg_C5e","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","595"
"phase1_06160","D.N.-.T.e.l.e.g.r.a.m.x.e.m.a.n.h.e.m.m.o.i.v.e.t.m.e/dn_moive_G9w","Đà Nẵng. Telegram: Xem ảnh em mới về: t.me/dn_moive_G9w","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","596"
"phase1_06161","H;N:Z,a;l,o-ä;n;h:C;0,D;u:D;i,e;u:K;i,e;n:N;h,a;n:v;e:V;I,P-zalo.me/g/hn_vip_H1k","Hà Nội. Zalo: Anh có đủ điều kiện nhận vé VIP: zalo.me/g/hn_vip_H1k","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","597"
"phase1_06162","HCM-Telegram_S-v-n-g-o-n-c-a-n-t-i-e-n-n-h-a-n-h-t.me/hcm_tro_Y3m","Hồ Chí Minh. Telegram: Sinh viên ngon cần tiền nhanh: t.me/hcm_tro_Y3m","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","598"
"phase1_06163","H.N.-.Z.a.l.o.c.h.o.p.h.e.p.e.m.p.h.u.c.v.u.a.n.h.z.a.l.o.m.e/g/hn_phucvu_D4x","Hà Nội. Zalo: Cho phép em phục vụ anh: zalo.me/g/hn_phucvu_D4x","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","599"
"phase1_06164","D,N:T,e;l,e;g,r;a,m-E;m:t;r;e:d;e;p:ä;n;h:c;a,n:k;e;t:b;a,n-t.me/dn_baby_E8s","Đà Nẵng. Telegram: Em trẻ đẹp, anh cần kết bạn: t.me/dn_baby_E8s","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","600"
"phase1_06165","HN-Telegram_G-a-i_x-i-n-h_1-8_t_t.me/hanoi_18_O2l","Hà Nội. Telegram: Gái xinh 18 tuổi: t.me/hanoi_18_O2l","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","601"
"phase1_06166","H.C.M.-.Z.a.l.o.k.e.t.b.a.n.v.o.i.e.m.t.i.m.h.i.e.u.n.h.e.z.a.l.o.m.e/g/hcm_tim_I6k","Hồ Chí Minh. Zalo: Kết bạn với em tìm hiểu nhé: zalo.me/g/hcm_tim_I6k","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","602"
"phase1_06167","H;N:T,e;l,e;g,r;a,m-T;a;j:k;h,u;a;n:ä;n;h:d;u;0,k:v;a;0:n;h,0;m-t.me/hn_check_J9q","Hà Nội. Telegram: Tài khoản anh đủ tiền vào nhóm: t.me/hn_check_J9q","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","603"
"phase1_06168","DN-Telegram_U-u_d-a-i_m-o-i_v-i-e-n_t.me/dn_promo_K5t","Đà Nẵng. Telegram: Ưu đãi hội viên mới: t.me/dn_promo_K5t","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","604"
"phase1_06169","H.N.-.Z.a.l.o.a.n.h.o.i.e.m.c.o.d.o.n.q.u.a.d.i.z.a.l.o.m.e/g/hn_co_L4z","Hà Nội. Zalo: Anh ơi em có đơn quà đi: zalo.me/g/hn_co_L4z","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","605"
"phase1_06170","H,C,M:T,e;l;e;g,r;a,m-E;m:X;j,n;h:ä;h:c;0:m;u;0,n:g;a;p:k;0-t.me/hcm_meet_M2a","Hồ Chí Minh. Telegram: Em xinh, anh có muốn gặp không: t.me/hcm_meet_M2a","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","606"
"phase1_06171","HN-Zalo_M-o-i_a-n-h_v-a-o_g-r-o-u-p_z-a-l-o_zalo.me/g/hn_gr_N7u","Hà Nội. Zalo: Mời anh vào nhóm Zalo: zalo.me/g/hn_gr_N7u","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","607"
"phase1_06172","D.N.-.T.e.l.e.g.r.a.m.g.a.i.x.i.n.h.d.a.n.a.n.g.g.o.i.t.m.e/dn_call_X1v","Đà Nẵng. Telegram: Gái xinh Đà Nẵng gọi: t.me/dn_call_X1v","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","608"
"phase1_06173","H;N:Z,a;l,o-K;e;t:B;a,n:ä;n;h:0;j:e;m:0:H;N:zalo.me/g/hn_em_P8n","Hà Nội. Zalo: Kết bạn anh ơi, em ở Hà Nội: zalo.me/g/hn_em_P8n","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","609"
"phase1_06174","HCM-Telegram_B-o-d-y_c-u-c_c-h-u-a-n_m-o-i_a-n-h_t.me/hcm_body_Q9w","Hồ Chí Minh. Telegram: Thân hình cực chuẩn, mời anh: t.me/hcm_body_Q9w","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","610"
"phase1_06175","H.N.-.Z.a.l.o.e.m.l.a.s.i.n.h.v.i.e.n.v.u.a.r.a.t.r.u.o.n.g.z.a.l.o.m.e/g/hn_sv_new_R2k","Hà Nội. Zalo: Em là sinh viên vừa ra trường: zalo.me/g/hn_sv_new_R2k","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","611"
"phase1_06176","D,N:T,e;l,e;g,r;a,m-ä;n;h:ä;y:ä;n:ä;n:v;a;0:ä;y:n;e-t.me/dn_here_S5m","Đà Nẵng. Telegram: Anh hãy ấn ấn vào đây nè: t.me/dn_here_S5m","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","612"
"phase1_06177","HN-Zalo_D-a-p_u-n-g_m-o-i_y-e-u_c-a-u_zalo.me/g/hn_req_T6j","Hà Nội. Zalo: Đáp ứng mọi yêu cầu: zalo.me/g/hn_req_T6j","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","613"
"phase1_06178","H.C.M.-.T.e.l.e.g.r.a.m.x.e.m.h.i.n.h.e.m.2.k.t.m.e/hcm_2k_U8i","Hồ Chí Minh. Telegram: Xem hình em 2k: t.me/hcm_2k_U8i","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","614"
"phase1_06179","H,N:Z,a;l,o-C;0:ä;n;h:n;a;0:m;u;0,n:ä;y:k;0-zalo.me/g/hn_any_V3o","Hà Nội. Zalo: Có anh nào muốn ấy không: zalo.me/g/hn_any_V3o","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","615"
"phase1_06180","DN-Telegram_D-i-c-h_v-u_t-a-n_n-o-i_P-V_t.me/dn_home_W4y","Đà Nẵng. Telegram: Dịch vụ tận nơi phục vụ: t.me/dn_home_W4y","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","616"
"phase1_06181","H.N.-.T.e.l.e.g.r.a.m.e.m.d.a.n.g.o.H.a.n.o.i.t.m.e/hn_wait_X1p","Hà Nội. Telegram: Em đang ở Hà Nội: t.me/hn_wait_X1p","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","617"
"phase1_06182","H,C,M:Z,a;l,o-ä;n;h:v;a;0:ä;y:v;0;j:e;m:n;h;e-zalo.me/g/hcm_go_Y9t","Hồ Chí Minh. Zalo: Anh vào đây với em nhé: zalo.me/g/hcm_go_Y9t","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","618"
"phase1_06183","HN-Telegram_T-i-m_d-o-i_t-a-c_k-i-n-h_d-a-o_t.me/hn_partner_Z2s","Hà Nội. Telegram: Tìm đối tác kín đáo: t.me/hn_partner_Z2s","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","619"
"phase1_06317","(QUY BHTN) B4N^da~du D!EU*K!EN nh4n T1EN h0~tro. Bam vao www.vfrtg.icu de_nhan. QUA-HAN SE KH0NG_DUOC CHAP NHAN! hN5l","(Quỹ bảo hiểm thất nghiệp) Bạn đã đủ điều kiện nhận tiền hỗ trợ. Bấm vào www.vfrtg.icu để nhận. Quá hạn sẽ không được chấp nhận! hN5l","1","1","0","personal_number","BHXH / Trợ cấp","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","753"
"phase1_06336","Bo_LDTBXH: B4N^da~du D!EU*K!EN nh4n T1EN h0~tro. Bam vao www.ijnuh.icu de_nhan. QUA HAN SE KH0NG_DUOC CHAP NHAN! pL0k","Bộ Lao động - Thương binh và Xã hội: Bạn đã đủ điều kiện nhận tiền hỗ trợ. Bấm vào www.ijnuh.icu để nhận. Quá hạn sẽ không được chấp nhận! pL0k","1","1","0","personal_number","BHXH / Trợ cấp","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","772"
"phase1_06344","3m_x!nh_tu0i_c@n_t!m_ngu0i_y3u_d3m. HCM – Telegram_vjp. V@o_nh0m_nh@n_h!nh: t.me/hcm_e_xinh_1 Ak1q","Em xinh tươi cần tìm người yêu đêm. Hồ Chí Minh – Telegram vip. Vào nhóm nhận hình: t.me/hcm_e_xinh_1 Ak1q","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","780"
"phase1_06345","D!ch_vụ_h3n_h0_vjp_HN. HN – Zalo_sv. C@n_g@i_g0i_c0_ng@y. L!nk_nh0m: zalo.me/g/hn_sv_99 Bm2w","Dịch vụ hẹn hò vip Hà Nội. Hà Nội – Zalo sinh viên. Cần gái gọi có ngay. Link nhóm: zalo.me/g/hn_sv_99 Bm2w","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","781"
"phase1_06346","T!m_b@n_tjnh_ĐN_k!n_d@o. ĐN – Telegram_m@u_th3. Nh@n_h!nh_3m: t.ly/dn_k1n_02 Cp3e","Tìm bạn tình Đà Nẵng kín đáo. Đà Nẵng – Telegram máu thế. Nhận hình em: t.ly/dn_k1n_02 Cp3e","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","782"
"phase1_06347","3m_20t_m0i_l4m_th3m. HCM – Zalo_vjp_hcm. K3t_b@n_Z@lo_nh@n_gj@: bit.ly/hcm_sv_33 Dq4r","Em 20 tuổi mới làm thêm. Hồ Chí Minh – Zalo vip Hồ Chí Minh. Kết bạn Zalo nhận giá: bit.ly/hcm_sv_33 Dq4r","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","783"
"phase1_06348","H3n_h0_cung_3m_sv_HN. HN – Telegram_vjp. V@o_t3l3_x3m_clip: t.me/hn_girl_98 Er5t","Hẹn hò cùng em sinh viên Hà Nội. Hà Nội – Telegram vip. Vào telegram xem clip: t.me/hn_girl_98 Er5t","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","784"
"phase1_06349","G@i_g0i_c@o_c@p_ĐN. ĐN – Telegram_vjp. Nh@n_h!nh_v@_gj@: sourl.cn/dn_vjp_1 Fs6y","Gái gọi cao cấp Đà Nẵng. Đà Nẵng – Telegram vip. Nhận hình và giá: sourl.cn/dn_vjp_1 Fs6y","1","0","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","785"
"phase1_06350","3m_l@_sv_c@n_ngu0i_nu0i_HCM. HCM – Zalo_sgbb. L!nk_kb_Z@lo: zalo.me/g/hcm_sgbb_01 Gt7u","Em là sinh viên cần người nuôi Hồ Chí Minh. Hồ Chí Minh – Zalo Sugar Baby Sugar Daddy. Link kết bạn Zalo: zalo.me/g/hcm_sgbb_01 Gt7u","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","786"
"phase1_06351","T!m_b@n_tr@i_HN_k!n_d@o. HN – Zalo_vjp. K3t_b@n_v@o_nh0m: bit.ly/hn_k1n_99 Hv8i","Tìm bạn trai Hà Nội kín đáo. Hà Nội – Zalo vip. Kết bạn vào nhóm: bit.ly/hn_k1n_99 Hv8i","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","787"
"phase1_06352","3m_ng0n_b0dy_chuan_ĐN. ĐN – Telegram_sweet. V@o_nh0m_vjp: t.me/dn_ngon_01 Jk9o","Em ngon thân hình chuẩn Đà Nẵng. Đà Nẵng – Telegram ngọt ngào. Vào nhóm vip: t.me/dn_ngon_01 Jk9o","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","788"
"phase1_06353","S!nh_vj3n_l@m_th3m_HCM. HCM – Telegram_vjp. Nh@n_gj@_v@_h!nh: t.ly/hcm_sv_02 Kl0p","Sinh viên làm thêm Hồ Chí Minh. Hồ Chí Minh – Telegram vip. Nhận giá và hình: t.ly/hcm_sv_02 Kl0p","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","789"
"phase1_06354","H3n_h0_vjp_HN_Z@lo. HN – Zalo_vjp. V@o_nh0m_nh@n_h!nh_sv: zalo.me/g/hn_vjp_03 Lz1x","Hẹn hò vip Hà Nội Zalo. Hà Nội – Zalo vip. Vào nhóm nhận hình sinh viên: zalo.me/g/hn_vjp_03 Lz1x","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","790"
"phase1_06355","G@i_x!nh_ĐN_phuc_vu_A-Z. ĐN – Telegram_vjp. L!nk_t3l3: t.me/dn_vjp_99 Mx2c","Gái xinh Đà Nẵng phục vụ từ A đến Z. Đà Nẵng – Telegram vip. Link telegram: t.me/dn_vjp_99 Mx2c","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","791"
"phase1_06356","3m_dang_0_HN_mot_m!nh. HN – Telegram_vjp. V@o_nh0m_t3l3_x3m_3m: t.ly/hn_e_xinh_1 Nv3b","Em đang ở Hà Nội một mình. Hà Nội – Telegram vip. Vào nhóm telegram xem em: t.ly/hn_e_xinh_1 Nv3b","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","792"
"phase1_06357","E-m s-v n-g-h-e-o c-a-n n-g-u-o-i g-i-u-p d-o. H-C-M – Z-a-l-o: bit.ly/hcm_sv_help Ob4n","Em sinh viên nghèo cần người giúp đỡ. Hồ Chí Minh – Zalo: bit.ly/hcm_sv_help Ob4n","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","793"
"phase1_06358","H-e-n h-o k-i-n d-a-o t-a-i D-a N-a-n-g. Đ-N – T-e-l-e-g-r-a-m: t.me/dn_sweet_x Pk5m","Hẹn hò kín đáo tại Đà Nẵng. Đà Nẵng – Telegram: t.me/dn_sweet_x Pk5m","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","794"
"phase1_06359","T-i-m b-a-n t-i-n-h d-e-m n-a-y H-a N-o-i. H-N – T-e-l-e-g-r-a-m: t.ly/hn_night_1 Qj6l","Tìm bạn tình đêm nay Hà Nội. Hà Nội – Telegram: t.ly/hn_night_1 Qj6l","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","795"
"phase1_06360","D-i-c-h v-u g-a-i g-o-i t-a-i H-C-M. H-C-M – T-e-l-e-g-r-a-m: bit.ly/hcm_vjp_gai Ri7k","Dịch vụ gái gọi tại Hồ Chí Minh. Hồ Chí Minh – Telegram: bit.ly/hcm_vjp_gai Ri7k","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","796"
"phase1_06361","E-m m-o-i l-e-n H-N l-a-m t-h-e-m. H-N – Z-a-l-o: zalo.me/g/hn_sv_new Sh8j","Em mới lên Hà Nội làm thêm. Hà Nội – Zalo: zalo.me/g/hn_sv_new Sh8j","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","797"
"phase1_06362","H-e-n h-o v-i-p t-a-i D-a N-a-n-g. Đ-N – T-e-l-e-g-r-a-m: t.me/dn_vip_club Tg9h","Hẹn hò vip tại Đà Nẵng. Đà Nẵng – Telegram: t.me/dn_vip_club Tg9h","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","798"
"phase1_06363","G-a-i x-i-n-h s-v H-C-M c-a-n n-u-o-i. H-C-M – Z-a-l-o: t.ly/hcm_sgbb_vip Uf0g","Gái xinh sinh viên Hồ Chí Minh cần nuôi. Hồ Chí Minh – Zalo: t.ly/hcm_sgbb_vip Uf0g","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","799"
"phase1_06364","T-i-m b-a-n t-i-n-h k-i-n d-a-o H-N. H-N – Z-a-l-o: bit.ly/hn_friend_9 Vd1s","Tìm bạn tình kín đáo Hà Nội. Hà Nội – Zalo: bit.ly/hn_friend_9 Vd1s","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","800"
"phase1_06365","E-m d-a-n-g o D-a N-a-n-g c-o d-o-n. Đ-N – T-e-l-e-g-r-a-m: t.me/dn_lonely_1 Wa2a","Em đang ở Đà Nẵng cô đơn. Đà Nẵng – Telegram: t.me/dn_lonely_1 Wa2a","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","801"
"phase1_06366","S-v l-a-m t-h-e-m k-i-e-m t-i-e-n t-a-i H-C-M. H-C-M – Telegram: t.ly/hcm_sv_k1n Xz3s","Sinh viên làm thêm kiếm tiền tại Hồ Chí Minh. Hồ Chí Minh – Telegram: t.ly/hcm_sv_k1n Xz3s","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","802"
"phase1_06367","H-e-n h-o 1 d-e-m v-o-i e-m t-a-i H-N. H-N – T-e-l-e-g-r-a-m: bit.ly/hn_1night_vjp Yx4d","Hẹn hò 1 đêm với em tại Hà Nội. Hà Nội – Telegram: bit.ly/hn_1night_vjp Yx4d","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","803"
"phase1_06368","G-a-i g-o-i s-v g-i-a r-e H-C-M. H-C-M – Z-a-l-o: zalo.me/g/hcm_sv_re Cv5f","Gái gọi sinh viên giá rẻ Hồ Chí Minh. Hồ Chí Minh – Zalo: zalo.me/g/hcm_sv_re Cv5f","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","804"
"phase1_06369","H-e-n h-o t-i-n-h m-o-t d-e-m t-a-i D-a N-a-n-g. Đ-N – T-e-l-e-g-r-a-m: t.me/dn_1night_vjp Bn6g","Hẹn hò tình một đêm tại Đà Nẵng. Đà Nẵng – Telegram: t.me/dn_1night_vjp Bn6g","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","805"
"phase1_06370","T-i-m b-a-n t-r-a-i g-i-u-p d-o k-i-n d-a-o H-N. H-N – Z-a-l-o: t.ly/hn_help_sv Am7h","Tìm bạn trai giúp đỡ kín đáo Hà Nội. Hà Nội – Zalo: t.ly/hn_help_sv Am7h","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","806"
"phase1_06371","tìM;bẠn.tìNh_kíN;đÁo. HN – Zalo_vÏp. vÀo;xËm: bit.ly/hn_k1n_01 Qr5t","Tìm bạn tình kín đáo. Hà Nội – Zalo vip. Vào xem: bit.ly/hn_k1n_01 Qr5t","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","807"
"phase1_06372","H;C,M – TëIëgrÄm: tìm;BẠN_tìNh. vÄo_nhÄn;hìNh: t.me/hcm_sweet_2 Zk8j","Hồ Chí Minh – Telegram: Tìm bạn tình. Vào nhận hình: t.me/hcm_sweet_2 Zk8j","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","808"
"phase1_06373","Đ;N_Z,a:l_o: ëm;sv_mỚi. nHẬn;kèM_tẬp: zalo.me/g/dn_sv_99 Xm9k","Đà Nẵng – Zalo: Em sinh viên mới. Nhận kèm tập: zalo.me/g/dn_sv_99 Xm9k","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","809"
"phase1_06374","H,N-TëIëgrÄm: gÁi;gỌi_vÏp. vÀo;lẤy_mÃ: t.ly/hn_vjp_code Ln1p","Hà Nội – Telegram: Gái gọi vip. Vào lấy mã: t.ly/hn_vjp_code Ln1p","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","810"
