content,label,has_url,has_phone_number,sender_type,category,level
"Cty HVS tuy3n g4p nv xu ly d0n h4ng 3b4y. Lu0ng 800k/ng4y, l4m t41 nh4. Tu01 23-60. L13n h3 Z4l0: zalo.me/84866667777 Z4l0: 84866667777",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Cty HVS tuy3n c0ng t4c v13n T1kT0k x3m v1d30. Thu nh4p 350-999k/ng4y, nh4n t13n ng4y. Tu01 22-65. L13n h3: zalo.me/84877778888 Z4l0: 84877778888",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Cty HVS tuy3n dung xuly d0n h4ng L4z4d4. L4m t41 nh4, thu nh4p 500k-2tr/ng4y. Tu01 23-60. L1nk d4ng ky: zalo.me/84888889999",1,1,0,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n ngu01 d4t d0n T1k1 n4ng uy t1n. K13m 800k m01 ng4y qu4 d13n th041. Tu01 22-60. L13n h3 Z4l0: 84899990000,1,0,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS c4n tuy3n c0ng t4c v13n b4n th01 g14n. Lu0ng 500k-3000k/ng4y. Th40 t4c d0n g14n. Tu01 23-65. Z4l0: zalo.me/84810102020 Z4l0: 84810102020,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
T01 l4 tru0ng ph0ng Cty HVS tuy3n nv xuly d0n Am4z0n. Thu nh4p 1tr/ng4y. Tu01 22-60. L13n h3 Z4l0: zalo.me/84820203030 Z4l0: 84820203030,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n g4p nh4n v13n d4nh g14 Sh0p33. Thu nh4p 350-999k/ng4y. Tu01 23-65. D4ng ky qu4 Z4l0: zalo.me/84830304040,1,1,0,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n ngu01 h0 tr0 d4t h4ng T1k1. Lu0ng 800.000d/ng4y. Tu01 22-60. L13n h3 Z4l0: 84840405050,1,0,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS c4n tuy3n nv xu ly d0n h4ng Am4z0n t41 nh4. F1 thu nh4p 500k-3tr/ng4y. Tu01 23-65. Z4l0: zalo.me/84777666555 84777666555,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Tr3n n3n t4ng T1kt0k Cty HVS tuy3n g4p nv. Nh4n t13n s4u 13-25 f1t, lu0ng 800.000d/ng4y. Tu01 22-60. Z4l0: zalo.me/84788777666 84788777666",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Cty HVS th0ng b40 tuy3n dung Sh0f33 xu ly d0n. L4m t41 nh4, thu nh4p 350-999k/ng4y. Tu01 23-65. D4ng ky: zalo.me/84799888777",1,1,0,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS c4n tuy3n ngu01 d4t h4ng T1k1 n4ng h4ng. Thu nh4p 1tr/ng4y. Th40 t4c j0n j4n tr3n f0n3. Tu01 22-60. Z4l0: 84700111222,1,0,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n nv b4n th01 j14n t41 nh4. Thu nh4p 500k-3tr/ng4y. Tu01 23-65. L13n h3 Z4l0: zalo.me/84711222333 84711222333,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Cty HVS tuy3n g4p nv xu ly d0n 3b4y. Lu0ng 800k/ng4y, l4m t41 nh4. Tu01 22-60. Z4l0: zalo.me/84722333444 84722333444",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n CTV T1kt0k x3m v1z30. Thu nh4p 350-999k/ng4y. Tu01 23-65. L13n h3: zalo.me/84733444555 84733444555,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Cty HVS tuy3n dung xuly d0n h4ng L4z4z4. L4m t41 nh4, thu nh4p 500k-2tr/ng4y. Tu01 22-60. Link: zalo.me/84744555666",1,1,0,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n ngu01 d4t d0n T1k1 n4ng uy t1n. K13m 800k/ng4y qu4 f0n3. Tu01 23-65. Z4l0: 84755666777,1,0,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS c4n tuy3n CTV b4n th01 j14n. Lu0ng 500k-3tr/ng4y. Tu01 22-60. Z4l0: zalo.me/84766777888 84766777888,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
T01 l4 f0ng nh4n su Cty HVS tuy3n nv Am4z0n. Thu nh4p 1tr/ng4y. Tu01 23-65. Z4l0: zalo.me/84777888999 84777888999,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n g4p nv d4nh j14 Sh0f33. Thu nh4p 350-999k/ng4y. Tu01 22-60. Z4l0: zalo.me/84788999000,1,1,0,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n ngu01 h0 tr0 d4t h4ng T1k1. Lu0ng 800k/ng4y. Tu01 23-65. Z4l0: 84799000111,1,0,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS c4n tuy3n nv xu ly d0n h4ng eBay t41 nh4. Thu nh4p 500k-3tr/ng4y. Tu01 22-60. Z4l0: zalo.me/84700112244 84700112244,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
[BIDV] T4i kh04n b4n d4 b1 t4m kh04. Vu1 l0ng d4ng nh4p bidv-online.vip d3 x4c thuc truoc 2h00.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
BIDV tr4n tr0ng. T4i kh04n b1 kh04 v1 b40 m4t. Vu1 l0ng tru1 c4p bidv.cc-vn.top d3 k1ch h04t.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] C4nh b40: T4i kh04n b4n b1 t4m kh04. Vu1 l0ng tru1 c4p bidv.vn-web.top d3 x4c thuc tr0ng 10 fhut.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
"BIDV SmartBanking: Th13t b1 l4 d4ng nh4p. N3u kh0ng f4i b4n, b4m v40 bidv-security.vip d3 kh04.",1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] T4i kh04n b4n s3 b1 ngung d1ch vu s4u 1 g10. Truy c4p bidv.cc d3 c4p nh4t th0ng t1n.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"BIDV: Qu-y kh4ch c0 l3nh chu-y3n t13n 50tr. N3u kh0ng f4i b4n, b4m b1dv-check.top d3 hu-y.",1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] Ph4t-h13n-truy-c4p-b4t-thu0ng. Vu1-l0ng-x4c-thuc-t4i-bidv.vn-security.info-tr3n-30-phut.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
BIDV SmartBanking: T4i kh04n b1 t4m dung do v1 f4m. D4ng nh4p bidv.vn-portal.cc d3 k1ch h04t.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] T41-kh04n-cu4-b4n-d4-b1-kh04. Vu1-l0ng-nh4n-v40-bidv.vn-home.top-d3-m0-kh04-ng4y.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
BIDV: Th0ng b40 kh04 th3 t4m th01. Qu-y kh4ch vu1 l0ng truy c4p bidv-lock.vip d3 m0 th3.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] Tr4n tr0ng: T4i kh04n cu4 b4n b1 t4m kh04. Vu1 l0ng d4ng nh4p bidv.cc d3 x4c thuc.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
BIDV: Ph4t-h13n-truy-c4p-l4-luc-23h. Dang-nh4p-bidv-online.top-d3-ngan-ch4n-m4t-t13n.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] Th0ng b40: T4i kh04n b1 d1nh ch3. Vu1 l0ng tru1 c4p bidv.vn-web.vip d3 m0 l4i ng4y.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
BIDV: Ung dung cu4 b4n b1 k1ch h04t tr3n th13t b1 l4. B4m v40 bidv-security.info d3 hu-y.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] C4nh-b40: T4i-kh04n-b1-kh04-v1-nh4p-s4i-m4-pin. Tru1-c4p-bidv.vn-sh.cc-d3-m0-l4i.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
BIDV: T4i kh04n s3 b1 t4m ngung s4u 30 fhut. Vu1 l0ng d4ng nh4p bidv-portal.top d3 x4c thuc.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] Th0ng b40: T4i kh04n cu4 b4n b1 t4m kh04. Vu1 l0ng d4ng nh4p bidv.vn-online.vip.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
BIDV SmartBanking: Ph4t h13n r-ui r0 b40 m4t. D4ng nh4p bidv.vn-secure.vip d3 b40 v3.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] L-u y: T4i kh04n cu4 b4n d4 b1 kh04. Vu1 l0ng tru1 c4p bidv.vn-web.top d3 x4c thuc.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
BIDV: T4i kh04n b4n d4 b1 t4m kh04. Vu1 l0ng d4ng nh4p bidv-online.vip d3 m0 l4i ng4y.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
"H1 b4n, m1nh l4 L1nh. Tuy3n ctv th4 t1m v1d30 t1kt0k, 10 nv m01 ng4y nh4n 100k tr4 cu01 ng4y nhe.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch40 b4n nh3, cv k13m t13n f33 t41 nh4 r4nh r01. Z0 nh0m T3l3gr4m n4y c0 g140 v13n hu0ng z4n: t.me/kiemtien24h_vn",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
N4p_v0n_d4u*tu~C0ng-ty-TNHH-Th1nh-Vv0ng. STK_9920192847-V13tt1nb4nk. L3nh-n4p_s3-du0c_duy3t-ng4y.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"B4n 01, c0 cv l4m t41 nh4 k0 c4n v0n n3. Ch1 c4n th4 t1m v1d30 10 phut nh4n 200k chuy3n kh04n lu0n.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch1 c4n 15 phut m01 ng4y g140 v13n chuy3n ngh13p c0 th3 hu0ng d4n b4n k13m 500k-2tr, v4o nh0m: t.me/job_tiktok_vnn",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"M1nh l4 H04, chuy3n v13n t41 ch1nh. B4n chuy3n k04n v4o tk C0ng ty TNHH t41 ch1nh Sun-L1f3 STK 0912837465 VCB nhe.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Cv_onl1ne-nh3_nh4ng~k0-c4n_v0n. Th4_t1m-v1d30-nh4n_100k-m01_ng4y. Kh0ng-y3u_c4u-k1nh_ngh13m-dau.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"H3ll0 b4n, m1nh du0c g1301 th13u b4n dang t1m v13c. Nh0m m1nh dang tuy3n ngu01 th4 t1m b1nh lu4n nh4n lu0ng ngay.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Cv-kiem-t1en-t4i-nh4-cuc-d3. G140-v13n-h-tro-1-k3m-1-k13m-5tr-m0i-tu4n. Link-nh0m: t.me/kiem_tien_ben_vung,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
B4n hay chuy3n s0 t13n n4p v4o tk n4y: 88201923847-TCB. T3n: CONG TY DAU TU THUONG MAI SAO MAI.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch40_b4n, m1nh-l4-Ng0c. B4n-mu0n-l4m_nv-th4_t1m-v1d30-k13m-100k-v3-tk-kh0ng? Ib-m1nh-ng4y-nhe.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
G140 v13n hu0ng z4n k13m t13n thu nh4p thu d0ng 1-3tr m01 ng4y kh0ng r r0. Tham g14 ngay: t.me/tl_kiemtien_2024,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Anh/ch1 chuy3n t13n d4u tu v4o STK 19028374655-MBB. T3n tk: CONG TY TNHH PHAT TRIEN CONG NGHE GLOBAL.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"T01 l4 chuy3n v13n h0 tr0, b4n mu0n nh4n 10 nv th4 t1m t1kt0k m01 ng4y k0? Ch1 c4n 5p l4 c0 150k r01.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
H1_b4n! Cv_nh3-nh4ng_k0-m4t-f33. K13m_300k-500k/ng4y_ch1-v01-sh0p33-v4-t1kt0k. Nh4n_v13c_t41: t.me/shopee_nv_24h,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
B4n thuc h13n l3nh n4p v4o tk sau: 0491028374-VCB. T3n: CONG TY TNHH TM DV PHUONG NAM d3 d4u tu s1nh l01.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch40 b4n, m1nh l4 Phuong. Tuy3n ctv th4 t1m v1d30, 10 nv nh4n 100k chuy3n v3 tk 20h h4ng ng4y nhe.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
K13m_t13n-th01_g14n-r4nh! G140_v13n-g101_hu0ng-z4n-thu-nh4p-5tr/tu4n. K0-c4n-v0n-dau. Link: t.me/teacher_huyen_invest,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Chuy3n kh04n v4o STK 1029384756-BIDV. T3n: CONG TY TNHH DAU TU TAI CHINH THU DO d3 kich hoat go1 d4u tu.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"B4n dang t1m v13c l4m th3m k0? Ch1 c4n th4 t1m t1kt0k nh4n 100k-300k/ng4y, k0 c4n k1nh ngh13m.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"J1up_m1nh-th4_t1m-v1d30-nhe. M01_v1d30-10k, l4m-10-c41-nh4n-100k-lu0n. Ib_m1nh-hu0ng-z4n-ch0.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch40 b4n, m1nh g1up b4n k13m 500k-1tr m01 ng4y ch1 v01 d1 d0ng. T3l3gr4m h0 tr0: t.me/app_kiemtien_moingay",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Hay chuy3n t13n v4o tk n4y d3 xac thuc: 00219384756-ACB. T3n: CONG TY TNHH QUAN LY QUY THINH PHUONG.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"M1nh l4 H4, chuy3n v13n TikTok. B4n mu0n l4m nv b1nh lu4n v1d30 nh4n lu0ng c3ng kh0ng? Ib m1nh nhe.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Cv_onl1ne-kh0ng_v0n~thu-nh4p-c4o. G140-v13n_hu0ng-z4n-t4n-t1nh. Cl1ck-v4o-nh0m-ng4y: t.me/group_passive_income,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
L3nh n4p d4u tu: STK 1092837465-V13tt1nb4nk. T3n: CONG TY TNHH GIAI PHAP TAI CHINH SO.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"H1 b4n, m1nh l4 Tu4n. Cv th4 t1m t1kt0k don g14n, 10 nv/ng4y nh4n 100k. K0 c4n v0n, nh4n t13n cu01 ng4y.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
K13m_t13n-kh0ng_kh0! Ch1_c4n-10p_m01-ng4y_nh4n-200k. G140-v13n-hu0ng-z4n-t41: t.me/huong_dan_kiem_tien_nhanh,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Anh/ch1 chuy3n khoan v4o STK 102938475-MSB. T3n: CONG TY TNHH TM DV DAU TU MINH ANH d3 nh4n l41.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
B4n r4nh k? L4m ctv th4 t1m v1d30 ch0 m1nh nhe. Ng4y l4m 10 nv th01 l4 c0 100k-200k v3 tkhn.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Z0_nh0m-T3l3gr4m_nh4n-nv-k13m-t13n-f33. G140-v13n-nhi3t-t1nh_h-tro. Link_z0: t.me/job_online_uytin_2024,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Chuy3n t13n n4p v0n d4u tu v4o STK: 0192837465-VCB. T3n: CONG TY TNHH DAU TU PHAT TRIEN THANG LOI.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"H3ll0 b4n, cv th4 t1m t1kt0k d3 l4m l4m. B4n l4m 10 nv m1nh chuy3n 100k lu0n nhe. K0 m4t f33 j dau.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
K13m_t13n-t41-nh4-cuc_v-u1. Thu-nh4p-300k-1tr/ng4y. Ib-nh4n-link-nh0m-T3l3gr4m: t.me/kiem_tien_shopee_tik,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
B4n hay n4p t13n v4o STK n4y d3 l3n l3nh: 99102837465-TCB. T3n: CONG TY TNHH TAI CHINH THINH PHAT.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Ch40 b4n m1nh l4 M41. B4n mu0n l4m nv th4 t1m d3 k13m th3m thu nh4p k0? Kh0ng c4n v0n dau nhe.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Tuy3n-ctv_th4-t1m-v1d30. L4m-ng4y_nh4n-t13n-ng4y. Link-T3l3gr4m-g140-v13n: t.me/cong_viec_tai_nha_247,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Chuy3n khoan v4o STK 0928374615-MBB. T3n: CONG TY TNHH DAU TU THUONG MAI DAI NAM d3 bat dau nhe.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"B4n 01, cv th4 t1m v1d30 k13m 100k m01 ng4y n3. Ch1 c4n 10 phut th01, k0 m4t v0n j lu0n.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
G140_v13n-hu0ng_z4n-k13m-t13n-onl1ne-f33. Uy-t1n-100%. Tham-g14-ng4y: t.me/nhom_kiem_tien_tu_dong_2024,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Giai tri 2Q: N4p 50k nh4n 150k, 1 v0ng cu0c rut MAXX 10.000k. N0 Hu, B4n C4. DK: t.ly/AbC12 qWerT",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"G!ai-tr!_2Q_N@p-100k~nh4n-250k. 1 v0ng rut MAXX 5.555k. N0*Hu, B4n*C4... DK: t.ly/xYz89_MnB",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Nap 20k nhan 100k t4i Giai tri 2Q. 1 v0ng cu0c rut MAXX 2.000k. BCR, No Hu. Link: t.ly/pL67q rtyU",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"N@p_50k-nh4n~288k! G!ai-tr!_2Q. 1 v0ng cuoc rut MAXX 8.888k. N0*Hu, B4n*C4. DK: t.ly/kH45j_AsD",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: N4p 200k nh4n 500k, 1 v0ng cu0c rut MAXX 15.000k. BCR, No Hu. DK: t.ly/vN23z pOiU",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"G!ai-tr!^2Q_Nap-Xk-nhan-Yk. 1 v0ng cuoc rut MAXX 9.999k. N0*Hu, B4n*C4... DK: t.ly/zX90c_KjH",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
Giai tri 2Q khuyen m4i n4p 50k nh4n 120k. 1 v0ng cu0c rut MAXX 3.333k. DK: t.ly/mQ11w bVcX,1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"N@p_100k-nh4n~333k! G!ai-tr!_2Q. BCR, No Hu, B4n C4. 1 vong cuoc rut MAXX. L1nk: t.ly/gT44y_PoL",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: N4p 30k nh4n 100k, 1 v0ng cu0c rut MAXX 1.500k. Ban Ca, No Hu. DK: t.ly/uI88o nMkL",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"G!ai-tr!_2Q~Nap-50k-nh4n-200k. 1 v0ng rut MAXX 7.777k. No*Hu, BCR. DK: t.ly/cE22r_GhT",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"T4i 4pp Giai tri 2Q nh4n 199k, x3 n4p d4u, rut ngay k0 c4n n4p. TLMN, X.0c-D.14. Click: 2qgo.tech/aB12c",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"T4i-App_G!ai-tr!^2Q-nh4n_288k. x3 n@p-dau. TLMN, X.0c-D.!a, N.0hu. L1nk: gtr2q.cc/dF45g",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: T4i 4pp t4ng 88k, x3 n4p d4u, rut t1en kh0ng g10i h4n. TLMN, N.0hu. Click: 2qplay.tech/kL89m",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"G!ai-tr!_2Q_t@ng-158k-khi_t4i-app. x3 n@p-dau. X.0c-D.!a, N.0hu. L1nk: gtr99.cc/vN77b",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"T4i 4pp Giai tri 2Q nh4n 50k trai ngh1em, x3 n4p d4u. TLMN, BCR, N.0hu. Click: 2qclub.tech/pQ33w",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"T4i-App_G!ai-tr!^2Q~nh4n_100k! x3 n@p-dau, rut ngay. TLMN, X.0c-D.!a. L1nk: gtr88.cc/rT44y",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: T4i 4pp nh4n 128k, x3 n4p d4u, rut t1en 24/7. TLMN, X.0c-D.14. Click: 2qpro.tech/zX55c",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"G!ai-tr!_2Q_t@ng-68k-khi_t4i-app. x3 n@p-dau. X.0c-D.!a, N.0hu. L1nk: gtr11.cc/mB22n",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"T4i 4pp Giai tri 2Q nh4n ngay 99k, x3 n4p d4u. Rut t1en kh0ng c4n n4p. Click: 2qwin.tech/hJ66k",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"T4i-App_G!ai-tr!^2Q-nh4n_300k. x3 n@p-dau. TLMN, X.0c-D.!a, N.0hu. L1nk: gtr44.cc/oP99l",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: B4cc4r4t truc t1ep, ch0i g4, x0 s0. Gu1 v4 rut tr0ng 3 phut, CSKH 24/24. Dk: 2q888.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"B4cc4r4t_Truc-T!ep*G!ai-Tr!^2Q. Ch0i-g4, X0-s0. Rut-t1en_nhanh! CSKH-24/7. DK: q2qbet.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Chao mung ban den Giai tri 2Q. B4cc4r4t, ch0i g4, th0 th40. Rut t1en 3 phut. DK: 2qfun.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"G!ai-tr!_2Q-B4cc4r4t~Truc-T!ep. Ch0i-g4, X0-s0. CSKH-24/24-G@me-uy-t!n. DK: q2qpro.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: Casino truc t1ep, ch0i g4, d1en tu. Gu1 rut t1en s1eu t0c. CSKH 24/24. DK: 2qwin.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"G!ai-tr!^2Q*B4cc4r4t_Truc-T!ep. Ch0i-g4, Th3-th40. Rut-t1en-3-phut! DK: q2q789.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: Ch0i g4, B4cc4r4t, x0 s0. Khuyen m4i n4p d4u h4p d4n. CSKH 24/24. DK: 2qapp.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"B4cc4r4t_Truc-T!ep-G!ai-tr!_2Q. Ch0i-g4, X0-s0. Rut-t1en_nhanh-ch0ng! DK: q2qsky.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: Casino, ch0i g4, th0 th40. Gu1 v4 rut t1en tr0ng 5 phut. DK: 2qtop.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"G!ai-tr!_2Q*B4cc4r4t~Truc-T!ep. Ch0i-g4, d1en-tu. CSKH-24/24-uy-t!n. DK: q2qmax.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
