row_index,category,level,leet_token_ratio_before,leet_token_ratio_after,content_before,content_after
3737,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4516,0.4194,[CANH CAO LAN CUOI]: Nguy3n Th1 Th4nh CCCD 042095123456 n0 5.285.000VND tai Home Cred1t. Truoc 17g hom nay khong th4nh t04n se C0ng Kh41 thong t1n v4 n01 0 len MXH. LH Zalo: 0977112233.,[CANH CAO LAN CUOI]: Nguy3n Th1 Th4nh CCCD 042095123456 n0 5.285.000VND tai Home Cred1t. Truoc 17g hom nay khong th4nh t04n se Cong Kh41 thong t1n v4 n01 0 len MXH. LH Zalo: 0977112233.
3742,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4167,0.375,T1kT0k dang tuyen nh4n vien xuly don hang tr3n n3n t4ng. Thu nh4p 350-999k/ngay. Nhan t13n s4u 13-25 phut. Tuoi 23-65. Lien he: zalo.me/84912345678 Zalo: 84912345678,T1kT0k dang tuyen nh4n vien xuly don hang tr3n n3n t4ng. Thu nh4p 350-999k/ngay. Nhan tien s4u 13-25 phut. Tuoi 23-65. Lien he: zalo.me/84912345678 Zalo: 84912345678
3751,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3478,0.3043,Shopee tuyen nv xu ly don hang v4 danh gia san ph4m. Thu nh4p 500k-1.5tr/ng4y. Tuoi 22-60. Nh4n t13n trong ngay. z4ng ky: zalo.me/84901122334,Shopee tuyen nv xu ly don hang v4 danh gia san ph4m. Thu nh4p 500k-1.5tr/ng4y. Tuoi 22-60. Nh4n tien trong ngay. z4ng ky: zalo.me/84901122334
3766,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.35,0.3,T1kT0k dang tuyen nv xuly don hang. Thu nh4p 350-999k/ngay. Nh4n t13n s4u 13-25 phuj. Tuoi 23-65. Lien he: zalo.me/84955667788 Zalo: 84955667788,T1kT0k dang tuyen nv xuly don hang. Thu nh4p 350-999k/ngay. Nh4n tien s4u 13-25 phuj. Tuoi 23-65. Lien he: zalo.me/84955667788 Zalo: 84955667788
3832,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.303,0.2727,"CANH BAO LAN CUOI!!! ong Tr4n Van Th4nh CMND 241567892 phai tra 7,890,500VND cho HD Saison truoc 17g hom nay. QUA HAN se bi gh1 n0 x4u CIC v4 C0ng Kh4i HINH ANH. LH: 0988990011","CANH BAO LAN CUOI!!! ong Tr4n Van Th4nh CMND 241567892 phai tra 7,890,500VND cho HD Saison truoc 17g hom nay. QUA HAN se bi gh1 n0 x4u CIC v4 Cong Kh4i HINH ANH. LH: 0988990011"
3836,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3235,0.2941,"[CANH CAO LAN CUOI]: BA Trinh Th1 L4n CMND 001082334 phai th4nh t04n 13,947,000VND cho Mcredit truoc 17g hom nay. Neu khong se C0ng Kh4i HINH ANH len XA HOI v4 n01 lam v13c. LH: 0945678123","[CANH CAO LAN CUOI]: BA Trinh Th1 L4n CMND 001082334 phai th4nh t04n 13,947,000VND cho Mcredit truoc 17g hom nay. Neu khong se Cong Kh4i HINH ANH len XA HOI v4 n01 lam v13c. LH: 0945678123"
3838,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4118,0.3824,"CANH BAO LAN CUOI!!! ong Chu Van Th3 CMND 191772635 phai tra 19,455,300VND cho HD Saison truoc 24H nu4. Neu khong se b40 ngu01 th4n v4 d14 phu0ng de xuly h4nh v1 ch13m d04t. LH: 0909090909","CANH BAO LAN CUOI!!! ong Chu Van Th3 CMND 191772635 phai tra 19,455,300VND cho HD Saison truoc 24H nu4. Neu khong se b40 ngu01 th4n v4 d14 phu0ng de xuly h4nh vi ch13m d04t. LH: 0909090909"
3844,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2571,0.2286,"CANH BAO LAN CUOI!!! ong L3 Dinh Tu4n CMND 285943122 phai th4nh t04n 8,127,500VND cho HD Saison truoc 17g hom nay. Neu khong se C0ng Kh4i HINH ANH v4 THONG TIN len mang xa hoi. LH: 0977881234","CANH BAO LAN CUOI!!! ong L3 Dinh Tu4n CMND 285943122 phai th4nh t04n 8,127,500VND cho HD Saison truoc 17g hom nay. Neu khong se Cong Kh4i HINH ANH v4 THONG TIN len mang xa hoi. LH: 0977881234"
3850,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4211,0.3947,TB KHAN: Ph0ng AN NINH DIEU TRA yeu cu O/B phai lien he g4p trong v0ng 24H de lam r0 v0 v3 lam dung t1n nh13m. Bat h0p t4c se bi d13u tra t04n Bo thong t1n h1nh 4nh.,TB KHAN: Ph0ng AN NINH DIEU TRA yeu cu O/B phai lien he g4p trong vong 24H de lam r0 v0 v3 lam dung t1n nh13m. Bat h0p t4c se bi d13u tra t04n Bo thong t1n h1nh 4nh.
3852,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4865,0.4054,"[CANH CAO LAN CUOI]: O/B dang bi d13u tra h1nh su v3 h4nh v1 ch13m d04t t41 san. Trong v0ng 24H neu khong lien he 84903123456 de x4c m1nh, chung t01 se n13m ph0ng tai san v4 b4t g14m.","[CANH CAO LAN CUOI]: O/B dang bi d13u tra h1nh su v3 h4nh vi ch13m d04t t41 san. Trong vong 24H neu khong lien he 84903123456 de xac m1nh, chung t01 se n13m ph0ng tai san v4 b4t g14m."
3854,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4722,0.4167,"CANH BAO LAN CUOI!!! Chung t01 da nh4c nh0 nh13u l4n nhung O/B v4n b4t h0p t4c. Truoc 17g hom nay chu4 th4nh t04n, Ph0ng AN NINH DIEU TRA se vao cu0c d13u tra h1nh su. LH: 84911223344","CANH BAO LAN CUOI!!! Chung t01 da nh4c nh0 nh13u l4n nhung O/B v4n b4t h0p t4c. Truoc 17g hom nay chu4 th4nh t04n, Ph0ng AN NINH DIEU TRA se vao cuoc dieu tra h1nh su. LH: 84911223344"
3858,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3824,0.3529,[CANH CAO LAN CUOI]: Ph0ng AN NINH DIEU TRA se d13u tra t04n Bo thong t1n h1nh 4nh cua O/B v4 nhung ngu01 lien qu4n neu khong th4nh t04n n0 truoc 17g hom nay. LH: 84988776655,[CANH CAO LAN CUOI]: Ph0ng AN NINH DIEU TRA se d13u tra t04n Bo thong t1n h1nh 4nh cua O/B v4 nhung ngu01 lien qu4n neu khong th4nh t04n no truoc 17g hom nay. LH: 84988776655
3860,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5429,0.4286,CANH BAO LAN CUOI!!! O/B phai ch1u tr4ch nh13m h1nh su neu khong th4nh t04n k04n n0 trong v0ng 24H nu4. Ph0ng AN NINH DIEU TRA da l4p h0 s0 kh01 t0 t01 lien qu4n. LH: 84922334455,CANH BAO LAN CUOI!!! O/B phai ch1u tr4ch nh13m h1nh su neu khong th4nh t04n k04n no trong vong 24H nu4. Ph0ng AN NINH DIEU TRA da l4p ho so kh01 t0 t01 lien qu4n. LH: 84922334455
3862,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3333,0.2857,T1kT0k dang tuyen nh4n vien xu ly don hang. Nh4n t13n s4u 13-25 phut. Luong 800.000d/ng4y. Tuoi 22-65. Lien he Zalo: zalo.me/84912345678 Zalo: 84912345678,T1kT0k dang tuyen nh4n vien xu ly don hang. Nh4n tien s4u 13-25 phut. Luong 800.000d/ng4y. Tuoi 22-65. Lien he Zalo: zalo.me/84912345678 Zalo: 84912345678
3863,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.28,0.24,Shopee tuyen g4p nh4n vien xu ly z0n + danh gia san pham t41 nha. Thu nh4p 350-999k/ngay. Tuoi 22-60. Khong kinh nghiem. Dang ky: zalo.me/84923456789,Shopee tuyen g4p nh4n vien xu ly z0n + danh gia san pham t41 nha. Thu nhap 350-999k/ngay. Tuoi 22-60. Khong kinh nghiem. Dang ky: zalo.me/84923456789
3870,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5,0.4375,T1kT0k z4ng tuyen nh4n vien. Nh4n t13n s4u 15 fhut. Luong 350-999k/ngay. Tuoi 23-65. Zalo: zalo.me/84822233344 Zalo: 84822233344,T1kT0k z4ng tuyen nh4n vien. Nh4n tien s4u 15 fhut. Luong 350-999k/ngay. Tuoi 23-65. Zalo: zalo.me/84822233344 Zalo: 84822233344
3945,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4583,0.4167,MB B4NK: Quy khach co don v4y chu4 th4nh t04n. Truy cap mbbank.vn-kt.top de th4nh t04n truoc 15h neu khong se bi k3 b13n.,MB B4NK: Quy khach co don v4y chu4 th4nh t04n. Truy cap mbbank.vn-kt.top de th4nh t04n truoc 15h neu khong se bi k3 bien.
3948,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.55,0.5,MSB: Phat h13n r0 r1 thong t1n c4 nh4n. Vui l0ng z4ng nh4p msb.vn-ht.top de kiem tra do d3n han.,MSB: Phat h13n r0 r1 thong t1n ca nh4n. Vui l0ng z4ng nh4p msb.vn-ht.top de kiem tra do d3n han.
3950,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5294,0.4118,V13TC0MB4NK: T41 kh04n bi t4m dong f1 nghi ngo z14n l4n. Bam vao vietcombank-online.vip de x4c thuc.,V13TC0MB4NK: T41 khoan bi t4m dong f1 nghi ngo z14n l4n. Bam vao vietcombank-online.vip de xac thuc.
3951,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4545,0.3182,VCB D1G1B4NK: Nh4n vao vcbdigibank.cc de x4c nhan th13t bi m0j truoc 18h. Tai kh04n se bi kh04 neu khong x4c thuc.,VCB D1G1B4NK: Nh4n vao vcbdigibank.cc de x4c nhan th13t bi m0j truoc 18h. Tai khoan se bi khoa neu khong xac thuc.
3953,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5294,0.4118,T3CHC0MB4NK: HE thong t4m kh04 d1ch vu. Dang nh4p techcombank-online.vip de k1ch hoat l4j truoc 2h ch13u.,T3CHC0MB4NK: HE thong t4m khoa d1ch vu. Dang nhap techcombank-online.vip de k1ch hoat l4j truoc 2h ch13u.
3958,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3636,0.2727,MSB: Ung zung MSB bi dang nh4p tu v1 tr1 la. F4i vao msb.cc de x4c thuc ngay truoc kh1 bi kh04.,MSB: Ung zung MSB bi dang nh4p tu vi tr1 la. F4i vao msb.cc de x4c thuc ngay truoc kh1 bi khoa.
3959,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5882,0.5294,S4C0MB4NK: Thong b4o kh4n c4p! Tai kh04n bi t4m dong. Vui l0ng dang nh4p sacombank.vn-0nline.vip de m0.,S4C0MB4NK: Thong b4o kh4n c4p! Tai kh04n bi t4m dong. Vui l0ng dang nhap sacombank.vn-0nline.vip de m0.
3963,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5882,0.5294,T3CHC0MB4NK: C4nh b4o b4o m4t! Tai kh04n bi k1ch hoat v4y v0n. Nhan vao techcombank.vn-qr.top de huy.,T3CHC0MB4NK: Canh b4o b4o m4t! Tai kh04n bi k1ch hoat v4y v0n. Nhan vao techcombank.vn-qr.top de huy.
3967,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4706,0.4118,SHB D1G1B4NK: DA d3n han d0j mat kh4u d1nh ky. Vui l0ng vao shbdigibank.cc de cap nh4t.,SHB D1G1B4NK: DA d3n han d0j mat kh4u dinh ky. Vui l0ng vao shbdigibank.cc de cap nh4t.
3968,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5,0.4444,MSB: Thong b4o t41 kh04n bi kh04 luc 12h. Vao ngay msb-online.vip de k1ch hoat l4j z1ch vu.,MSB: Thong b4o t41 kh04n bi khoa luc 12h. Vao ngay msb-online.vip de k1ch hoat l4j z1ch vu.
3969,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4737,0.4211,S4C0MB4NK: Tai kh04n bi dang nh4p tu d13n th04i la. Vui l0ng nhan vao sacombank.vn-sh.top de d0j mat kh4u.,S4C0MB4NK: Tai kh04n bi dang nhap tu d13n th04i la. Vui l0ng nhan vao sacombank.vn-sh.top de d0j mat kh4u.
3971,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.625,0.5625,VCB D1G1B4NK: Phat h13n l0j b4o mat tai kh04n. Dang nh4p vcbdigibank.vn-secure.top de b4o v3 t13n.,VCB D1G1B4NK: Phat h13n l0j b4o mat tai kh04n. Dang nh4p vcbdigibank.vn-secure.top de b4o v3 tien.
3973,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5882,0.4118,T3CHC0MB4NK: Tai kh04n da bi kh04 t4m th0j. Vui l0ng dang nh4p techcombank.cc de x4c thuc l4j.,T3CHC0MB4NK: Tai kh04n da bi khoa t4m th0j. Vui l0ng dang nhap techcombank.cc de xac thuc l4j.
3975,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.6667,0.6111,MB B4NK: C4nh b4o r0 r1 thong t1n th3 t1n dung. Dang nh4p mbbank.vn-0nline.top de kh04 th3 ngay.,MB B4NK: Canh b4o r0 r1 thong t1n th3 t1n dung. Dang nh4p mbbank.vn-0nline.top de kh04 th3 ngay.
3978,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4211,0.2105,MSB: Quy khach da du d13u k13n nh4n t13n h0 tr0. Bam vao msb.vn-ht.top de nhan ngay truoc 20h.,MSB: Quy khach da du d13u kien nh4n tien ho tro. Bam vao msb.vn-ht.top de nhan ngay truoc 20h.
3979,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4737,0.4211,S4C0MB4NK: Tai kh04n bi t4m ngung do l0j he thong. Vui l0ng dang nh4p sacombank.cc de k1ch hoat l4j.,S4C0MB4NK: Tai kh04n bi t4m ngung do l0j he thong. Vui l0ng dang nhap sacombank.cc de k1ch hoat l4j.
3985,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.35,0.3,"Tiki tuyen nh4n vien d4t hang n4ng c40 thu hang cua hang. Thu nh4p 800.000d/ng4y, nhan t13n ngay. Tuoi 23-60. Zalo: 84905000005","Tiki tuyen nh4n vien d4t hang n4ng c40 thu hang cua hang. Thu nh4p 800.000d/ng4y, nhan tien ngay. Tuoi 23-60. Zalo: 84905000005"
3998,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4211,0.3684,T1kT0k tuyen nv xu ly z0n hang. Thu nh4p 350-999k/ngay. Nh4n t13n s4u 20 f-h-u-t. Tuoi 22-60. Lien he: zalo.me/84918000018 Zalo: 84918000018,T1kT0k tuyen nv xu ly z0n hang. Thu nh4p 350-999k/ngay. Nh4n tien s4u 20 f-h-u-t. Tuoi 22-60. Lien he: zalo.me/84918000018 Zalo: 84918000018
4001,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4286,0.381,Tiki tuyen s0 luong l0n nv z4t hang n4ng c40 thu hang cua hang. Kiem 800.000z/ng4y b4ng z13n th041. Tuoi 23-65. Zalo: 84921000021,Tiki tuyen so luong l0n nv z4t hang n4ng c40 thu hang cua hang. Kiem 800.000z/ng4y b4ng z13n th041. Tuoi 23-65. Zalo: 84921000021
4006,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3889,0.3333,T1kT0k dang tuyen nh4n vien. Thu nh4p 350-999k/ngay. Nhan t13n s4u 13-25 phut. Tuoi 22-60. Lien he: zalo.me/84926000026 Zalo: 84926000026,T1kT0k dang tuyen nh4n vien. Thu nh4p 350-999k/ngay. Nhan tien s4u 13-25 phut. Tuoi 22-60. Lien he: zalo.me/84926000026 Zalo: 84926000026
4022,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5,0.2857,[TONG CUC THUE] Ban d-u d13u k13n nh4n h04n thu3 TNCN n4m 2023. Nhan tai: https://hoanthue-vps.vip,[TONG CUC THUE] Ban d-u d13u kien nh4n hoan thue TNCN n4m 2023. Nhan tai: https://hoanthue-vps.vip
4026,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4667,0.4,[VNeID] Tai kh04n d1nh danh da bi l01. Vu1 l0ng dang nh4p lai tai http://vneid-xacthuc.top,[VNeID] Tai kh04n dinh danh da bi l01. Vu1 l0ng dang nh4p lai tai http://vneid-xacthuc.top
4030,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.375,0.3125,Bo C0ng 4n: Thong b4o x4c thuc tai kh04n VNeID muc do 2. Bam vao link: https://vneid-vca.cc,Bo C0ng 4n: Thong b4o x4c thuc tai khoan VNeID muc do 2. Bam vao link: https://vneid-vca.cc
4032,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4737,0.3158,[Bo Y T3] H0 s0 suc kh03 cua ban co sai s0t. Vu1 l0ng truy cap https://boyte-gov.top de chinh su4.,[Bo Y TE] HO so suc kh03 cua ban co sai s0t. Vu1 l0ng truy cap https://boyte-gov.top de chinh su4.
4036,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.6875,0.375,[T0NG CUC THU3] Thong b4o ban du d13u k13n qu3n l1 h04n thu3. Dang nh4p: https://hoanthue-tncn.vip,[TONG CUC THUE] Thong b4o ban du d13u kien qu3n l1 hoan thue. Dang nh4p: https://hoanthue-tncn.vip
4038,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4444,0.1111,Cuc Vien thong: S0 d13n th041 bi k-hoa v1 thieu h0 s0. Lien he 0922334455 de duoc h0 tr0.,Cuc Vien thong: SO d13n th041 bi k-hoa vi thieu ho so. Lien he 0922334455 de duoc ho tro.
4040,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.6471,0.3529,C4nh s4t G14o thong: Ban co b13n ban x-u f4t c-hu4 n0p. F41 lien he 0866778899 j41 wu3t n-g4y.,Canh sat Giao thong: Ban co bien ban x-u phat c-hu4 n0p. F41 lien he 0866778899 j41 wu3t n-g4y.
4044,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4737,0.3684,Bo C0ng 4n: X4c thuc tai kh04n d1nh danh bi l01. Vu1 l0ng bam vao https://vneid-vca.cc de dong Bo.,Bo C0ng 4n: X4c thuc tai khoan dinh danh bi l01. Vu1 l0ng bam vao https://vneid-vca.cc de dong Bo.
4048,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5882,0.2941,T0ng cuc Thu3: H0 s0 thu3 c-ua ban bi sai. Vu1 l0ng cap nh4t t41 h-ttp://hoanthue-tncn.vip.,Tong cuc Thue: HO so thue c-ua ban bi sai. Vu1 l0ng cap nh4t t41 h-ttp://hoanthue-tncn.vip.
4115,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.45,0.4,T1kT0k tuyen g4p nh4n vien lam v13c t41 nha. Nhan t13n s4u 15 phut. Luong 800k/ngay. Lien he: zalo.me/84722334455 Zalo: 84722334455,T1kT0k tuyen g4p nh4n vien lam v13c t41 nha. Nhan tien s4u 15 phut. Luong 800k/ngay. Lien he: zalo.me/84722334455 Zalo: 84722334455
4117,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3333,0.2778,Lazada tuyen CTV x-u-l-y don hang t41 nha. Luong 500k-1500k/ngay. Nh4n t13n trong ngay. Tuoi 22-60. Zalo: zalo.me/84744556677,Lazada tuyen CTV x-u-l-y don hang t41 nha. Luong 500k-1500k/ngay. Nh4n tien trong ngay. Tuoi 22-60. Zalo: zalo.me/84744556677
4123,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4118,0.3529,"T1kT0k xu ly don hang, nh4n t13n s4u 13-25 phut. Thu nh4p 350-999k/ngay. Tuoi 22-60. Zalo: zalo.me/84622334455 Zalo: 84622334455","T1kT0k xu ly don hang, nh4n t13n s4u 13-25 phut. Thu nhap 350-999k/ngay. Tuoi 22-60. Zalo: zalo.me/84622334455 Zalo: 84622334455"
4136,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5,0.4375,"T1kT0k xu ly z0n hang, nh4n t13n s4u 13-25 f-h-u-t. Thu nh4p 350-999k/ngay. Tuoi 22-60. Zalo: zalo.me/84422334455 Zalo: 84422334455","T1kT0k xu ly z0n hang, nh4n t13n s4u 13-25 f-h-u-t. Thu nhap 350-999k/ngay. Tuoi 22-60. Zalo: zalo.me/84422334455 Zalo: 84422334455"
4141,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2963,0.1481,BHXH VN: ong (BA) da du d13u k13n nh4n T13N h0 tr0 tu quy BH-TN. Bam vao www.asdfg.icu. QUA HAN SE KHONG DUOC CHAP NHAN! xYz1,BHXH VN: ong (BA) da du d13u kien nh4n TIEN ho tro tu quy BH-TN. Bam vao www.asdfg.icu. QUA HAN SE KHONG DUOC CHAP NHAN! xYz1
4143,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2143,0.1071,Quy BHTN: Ong (Ba) da du d!eu k!en nhan t1en h0 tro tu Quy BHTN. Bam vao www.mnbvc.icu de nhan. QUA HAN SE KHONG DUOC CHAP NHAN! pO9i,Quy BHTN: Ong (Ba) da du dieu kien nhan t1en ho tro tu Quy BHTN. Bam vao www.mnbvc.icu de nhan. QUA HAN SE KHONG DUOC CHAP NHAN! pO9i
4145,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.24,0.2,Hoan thue TNCN: Ong (Ba) da du d!eu k1en nh4n t1en hoan thue. Bam vao mo.zxcvb.com. QUA HAN SE KHONG DUOC CHAP NHAN! bV7c,Hoan thue TNCN: Ong (Ba) da du dieu k1en nh4n t1en hoan thue. Bam vao mo.zxcvb.com. QUA HAN SE KHONG DUOC CHAP NHAN! bV7c
4147,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3462,0.1923,BHXH Viet Nam: ong (BA) da du d13u k13n nh4n T13N h0 tr0. Bam vao www.trewq.icu de l4y. QUA HAN SE KHONG DUOC CHAP NHAN! xZ5a,BHXH Viet Nam: ong (BA) da du d13u kien nh4n TIEN ho tro. Bam vao www.trewq.icu de l4y. QUA HAN SE KHONG DUOC CHAP NHAN! xZ5a
4149,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.1667,0.0833,Quy BHTN: Ong (Ba) da du d!eu k!en NHAN TIEN tu quy BHTN. Bam vao www.plmok.icu. QUA HAN SE KHONG DUOC CHAP NHAN! fG3h,Quy BHTN: Ong (Ba) da du dieu kien NHAN TIEN tu quy BHTN. Bam vao www.plmok.icu. QUA HAN SE KHONG DUOC CHAP NHAN! fG3h
4151,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2917,0.1667,Hoan thue TNCN: ong (BA) da du d13u k13n nh4n h0 tr0 thue. Bam vao www.uytrv.icu. QUA HAN SE KHONG DUOC CHAP NHAN! jK1l,Hoan thue TNCN: ong (BA) da du d13u kien nh4n ho tro thue. Bam vao www.uytrv.icu. QUA HAN SE KHONG DUOC CHAP NHAN! jK1l
4153,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2222,0.1111,BHXH VN: Ong (Ba) da du d!eu k!en nhan t1en h0 tro tu quy BH-TN. Bam vao www.nbvca.icu. QUA HAN SE KHONG DUOC CHAP NHAN! qW9e,BHXH VN: Ong (Ba) da du dieu kien nhan t1en ho tro tu quy BH-TN. Bam vao www.nbvca.icu. QUA HAN SE KHONG DUOC CHAP NHAN! qW9e
4155,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3333,0.1667,Quy BHTN: ong (BA) da du d13u k13n nh4n T13N h0 tr0. Bam vao mo.nhy67.com. QUA HAN SE KHONG DUOC CHAP NHAN! rT7y,Quy BHTN: ong (BA) da du d13u kien nh4n TIEN ho tro. Bam vao mo.nhy67.com. QUA HAN SE KHONG DUOC CHAP NHAN! rT7y
4157,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2083,0.125,Hoan thue TNCN: Ong (Ba) da du d!eu k!en nhan t1en thue TNCN. Bam vao www.ki987.icu. QUA HAN SE KHONG DUOC CHAP NHAN! uI5o,Hoan thue TNCN: Ong (Ba) da du dieu kien nhan t1en thue TNCN. Bam vao www.ki987.icu. QUA HAN SE KHONG DUOC CHAP NHAN! uI5o
4159,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3333,0.1667,BHXH Viet Nam: ong (BA) da du d13u k13n nh4n t1en h0 tr0. Bam vao www.vfde3.icu. QUA HAN SE KHONG DUOC CHAP NHAN! pA3s,BHXH Viet Nam: ong (BA) da du d13u kien nh4n tien ho tro. Bam vao www.vfde3.icu. QUA HAN SE KHONG DUOC CHAP NHAN! pA3s
4161,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.24,0.12,Quy BHTN: Ong (Ba) da du d!eu k!en nhan t1en h0 tro tu quy. Bam vao www.xsza1.icu. QUA HAN SE KHONG DUOC CHAP NHAN! sD1f,Quy BHTN: Ong (Ba) da du dieu kien nhan t1en ho tro tu quy. Bam vao www.xsza1.icu. QUA HAN SE KHONG DUOC CHAP NHAN! sD1f
4163,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.25,0.1667,Hoan thue TNCN: ong (BA) da du d13u k13n nh4n t1en hoan thue. Bam vao www.xsw23.icu. QUA HAN SE KHONG DUOC CHAP NHAN! fG9h,Hoan thue TNCN: ong (BA) da du d13u kien nh4n tien hoan thue. Bam vao www.xsw23.icu. QUA HAN SE KHONG DUOC CHAP NHAN! fG9h
4165,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2083,0.125,BHXH VN: Ong (Ba) da du d!eu k!en nhan t1en tu quy BHTN. Bam vao www.vfr45.icu. QUA HAN SE KHONG DUOC CHAP NHAN! hJ7k,BHXH VN: Ong (Ba) da du dieu kien nhan t1en tu quy BHTN. Bam vao www.vfr45.icu. QUA HAN SE KHONG DUOC CHAP NHAN! hJ7k
