row_index,category,level,leet_token_ratio_before,leet_token_ratio_after,content_before,content_after
61,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.3846,0.2692,"Theo NQ-116, b4n da du d!eu k1en nh4n t1en h0 tro tu quy BHXH. Nhan t41 mo.bgtnh.com. QUA HAN SE KH0NG DUOC CHAP NHAN! ","Theo Nghị quyết 116, bạn đã đủ điều kiện nhận tiền hỗ trợ từ quỹ Bảo hiểm xã hội. Nhận tại mo.bgtnh.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!"
63,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.4583,0.3333,0ng (B4) da du d!eu k1en nh4n t1en h0 tro tu quy BHTN. Bam v4o www.mjuik.icu. QUA HAN SE KH0NG DUOC CHAP NHAN! ,Ông (Bà) đã đủ điều kiện nhận tiền hỗ trợ từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.mjuik.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
65,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.4348,0.2609,"Theo quyet z1nh BHXH, 0ng (B4) da du d!eu k1en nh4n t1en. Bam v4o www.loiuy.icu. QUA HAN SE KH0NG DUOC CHAP NHAN! ","Theo quyết định Bảo hiểm xã hội, Ông (Bà) đã đủ điều kiện nhận tiền. Bấm vào www.loiuy.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!"
67,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.4167,0.2917,B4n da du d!eu k1en nh4n t1en h0 tro tu quy BHTN. Nhan t41 mo.aqzws.com. QUA HAN SE KH0NG DUOC CHAP NHAN! ,Bạn đã đủ điều kiện nhận tiền hỗ trợ từ quỹ Bảo hiểm thất nghiệp. Nhận tại mo.aqzws.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
68,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.3846,0.2692,[B0 LD-TB-XH] Ong (B4) da du d!eu k1en nh4n t1en tu quy BHXH. Bam v4o www.rfvbg.icu. QUA HAN SE KH0NG DUOC CHAP NHAN! ,[Bộ Lao động - Thương binh - Xã hội] Ông (Bà) đã đủ điều kiện nhận tiền từ quỹ Bảo hiểm xã hội. Bấm vào www.rfvbg.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
70,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.4583,0.2917,Quyet z1nh BHXH: B4n da du d!eu k1en nh4n t1en h0 tro. Nhan t41 mo.edcrf.com. QUA HAN SE KH0NG DUOC CHAP NHAN! ,Quyết định Bảo hiểm xã hội: Bạn đã đủ điều kiện nhận tiền hỗ trợ. Nhận tại mo.edcrf.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
72,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.4167,0.2917,"Theo NQ-116, 0ng (B4) da du d!eu k1en nh4n t1en tu quy BHXH. Bam v4o www.ujmko.icu. QUA HAN SE KH0NG DUOC CHAP NHAN! ","Theo Nghị quyết 116, Ông (Bà) đã đủ điều kiện nhận tiền từ quỹ Bảo hiểm xã hội. Bấm vào www.ujmko.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!"
74,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.4091,0.2727,Quyet z1nh BHXH: Ong (B4) da du d!eu k1en nh4n t1en. Bam v4o www.ikmju.icu. QUA HAN SE KH0NG DUOC CHAP NHAN! ,Quyết định Bảo hiểm xã hội: Ông (Bà) đã đủ điều kiện nhận tiền. Bấm vào www.ikmju.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
76,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.4583,0.3333,0ng (B4) da du d!eu k1en nh4n t1en h0 tro tu quy BHTN. Bam v4o www.wsxza.icu. QUA HAN SE KH0NG DUOC CHAP NHAN! ,Ông (Bà) đã đủ điều kiện nhận tiền hỗ trợ từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.wsxza.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
78,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.44,0.28,B0 LD-TB-XH: B4n da du d!eu k1en nh4n t1en h0 tro. Nhan t41 mo.rdcvf.com. QUA HAN SE KH0NG DUOC CHAP NHAN! ,Bộ Lao động - Thương binh - Xã hội: Bạn đã đủ điều kiện nhận tiền hỗ trợ. Nhận tại mo.rdcvf.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
93,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8519,0.5185,"Cty HVS c4n tuy3n nh4n v13n xuly d0n h4ng Am4z0n t41 nh4. Thu nh4p 500k-3000k/ng4y. Kh0ng c4n k1nh ngh13m, tu01 22-65. L13n h3 Z4l0: zalo.me/84811112222 Z4l0: 84811112222","Công ty HVS cần tuyển nhân viên xử lý đơn hàng Amazon tại nhà. Thu nhập 500.000 - 3.000.000 đồng/ngày. Không cần kinh nghiệm, tuổi 22 - 65. Liên hệ Zalo: zalo.me/84811112222 Zalo: 84811112222"
94,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8636,0.7273,"T01 l4 tru0ng ph0ng Cty HVS tuy3n c0ng t4c v13n T1kT0k g4p. Nh4n t13n s4u 15 phut, lu0ng 800.000d/ng4y. Tu01 23-60. L13n h3: zalo.me/84822223333 84822223333","Tôi là trưởng phòng Công ty HVS tuyển cộng tác viên TikTok gấp. Nhận tiền sau 15 phút, lương 800.000 đồng/ngày. Tuổi 23 - 60. Liên hệ: zalo.me/84822223333 84822223333"
95,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.7826,0.4348,"Cty HVS th0ng b40 tuy3n dung nh4n v13n Sh0p33. L4m t41 nh4, thu nh4p 350-999k/ng4y. Y3u c4u 22-65 tu01. D4ng ky t41: zalo.me/84833334444","Công ty HVS thông báo tuyển dụng nhân viên Shopee. Làm tại nhà, thu nhập 350.000 - 999.000 đồng/ngày. Yêu cầu 22 - 65 tuổi. Đăng ký tại: zalo.me/84833334444"
96,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.875,0.6667,Cty HVS c4n tuy3n ngu01 d4t h4ng T1k1 n4ng th3 h4ng. Thu nh4p 1tr/ng4y. Th40 t4c d0n g14n tr3n d13n th041. Tu01 23-60. Z4l0: 84844445555,Công ty HVS cần tuyển người đặt hàng Tiki nâng thế hàng. Thu nhập 1 triệu/ngày. Thao tác đơn giản trên điện thoại. Tuổi 23 - 60. Zalo: 84844445555
97,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8571,0.5714,Cty HVS tuy3n nh4n v13n b4n th01 g14n t41 nh4. Thu nh4p 500k~3000k/ng4y. Tu01 22-65. L13n h3 Z4l0: zalo.me/84855556666 Z4l0: 84855556666,Công ty HVS tuyển nhân viên bán thời gian tại nhà. Thu nhập 500.000 ~ 3.000.000 đồng/ngày. Tuổi 22 - 65. Liên hệ Zalo: zalo.me/84855556666 Zalo: 84855556666
98,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.7727,0.5455,"Cty HVS tuy3n g4p nv xu ly d0n h4ng 3b4y. Lu0ng 800k/ng4y, l4m t41 nh4. Tu01 23-60. L13n h3 Z4l0: zalo.me/84866667777 Z4l0: 84866667777","Công ty HVS tuyển gấp nhân viên xử lý đơn hàng Ebay. Lương 800.000 đồng/ngày, làm tại nhà. Tuổi 23 - 60. Liên hệ Zalo: zalo.me/84866667777 Zalo: 84866667777"
99,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8571,0.619,"Cty HVS tuy3n c0ng t4c v13n T1kT0k x3m v1d30. Thu nh4p 350-999k/ng4y, nh4n t13n ng4y. Tu01 22-65. L13n h3: zalo.me/84877778888 Z4l0: 84877778888","Công ty HVS tuyển cộng tác viên TikTok xem video. Thu nhập 350.000 - 999.000 đồng/ngày, nhận tiền ngày. Tuổi 22 - 65. Liên hệ: zalo.me/84877778888 Zalo: 84877778888"
100,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.6667,0.4286,"Cty HVS tuy3n dung xuly d0n h4ng L4z4d4. L4m t41 nh4, thu nh4p 500k-2tr/ng4y. Tu01 23-60. L1nk d4ng ky: zalo.me/84888889999","Công ty HVS tuyển dụng xử lý đơn hàng Lazada. Làm tại nhà, thu nhập 500.000 - 2 triệu/ngày. Tuổi 23 - 60. Link đăng ký: zalo.me/84888889999"
101,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8571,0.5714,Cty HVS tuy3n ngu01 d4t d0n T1k1 n4ng uy t1n. K13m 800k m01 ng4y qu4 d13n th041. Tu01 22-60. L13n h3 Z4l0: 84899990000,Công ty HVS tuyển người đặt đơn Tiki nâng uy tín. Kiếm 800.000 mỗi ngày qua điện thoại. Tuổi 22 - 60. Liên hệ Zalo: 84899990000
102,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.9091,0.7727,Cty HVS c4n tuy3n c0ng t4c v13n b4n th01 g14n. Lu0ng 500k-3000k/ng4y. Th40 t4c d0n g14n. Tu01 23-65. Z4l0: zalo.me/84810102020 Z4l0: 84810102020,Công ty HVS cần tuyển cộng tác viên bán thời gian. Lương 500.000 - 3.000.000 đồng/ngày. Thao tác đơn giản. Tuổi 23 - 65. Zalo: zalo.me/84810102020 Zalo: 84810102020
103,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.7619,0.5238,T01 l4 tru0ng ph0ng Cty HVS tuy3n nv xuly d0n Am4z0n. Thu nh4p 1tr/ng4y. Tu01 22-60. L13n h3 Z4l0: zalo.me/84820203030 Z4l0: 84820203030,Tôi là trưởng phòng Công ty HVS tuyển nhân viên xử lý đơn Amazon. Thu nhập 1 triệu/ngày. Tuổi 22 - 60. Liên hệ Zalo: zalo.me/84820203030 Zalo: 84820203030
104,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.7895,0.5789,Cty HVS tuy3n g4p nh4n v13n d4nh g14 Sh0p33. Thu nh4p 350-999k/ng4y. Tu01 23-65. D4ng ky qu4 Z4l0: zalo.me/84830304040,Công ty HVS tuyển gấp nhân viên đánh giá Shopee. Thu nhập 350.000 - 999.000 đồng/ngày. Tuổi 23 - 65. Đăng ký qua Zalo: zalo.me/84830304040
105,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8667,0.6667,Cty HVS tuy3n ngu01 h0 tr0 d4t h4ng T1k1. Lu0ng 800.000d/ng4y. Tu01 22-60. L13n h3 Z4l0: 84840405050,Công ty HVS tuyển người hỗ trợ đặt hàng Tiki. Lương 800.000 đồng/ngày. Tuổi 22 - 60. Liên hệ Zalo: 84840405050
106,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.7143,0.4762,Cty HVS c4n tuy3n nv xu ly d0n h4ng Am4z0n t41 nh4. F1 thu nh4p 500k-3tr/ng4y. Tu01 23-65. Z4l0: zalo.me/84777666555 84777666555,Công ty HVS cần tuyển nhân viên xử lý đơn hàng Amazon tại nhà. Phí thu nhập 500.000 - 3 triệu/ngày. Tuổi 23 - 65. Zalo: zalo.me/84777666555 84777666555
108,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.6667,0.4286,"Cty HVS th0ng b40 tuy3n dung Sh0f33 xu ly d0n. L4m t41 nh4, thu nh4p 350-999k/ng4y. Tu01 23-65. D4ng ky: zalo.me/84799888777","Công ty HVS thông báo tuyển dụng Shopee xử lý đơn. Làm tại nhà, thu nhập 350.000 - 999.000 đồng/ngày. Tuổi 23 - 65. Đăng ký: zalo.me/84799888777"
109,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8636,0.6364,Cty HVS c4n tuy3n ngu01 d4t h4ng T1k1 n4ng h4ng. Thu nh4p 1tr/ng4y. Th40 t4c j0n j4n tr3n f0n3. Tu01 22-60. Z4l0: 84700111222,Công ty HVS cần tuyển người đặt hàng Tiki nâng hạng hàng. Thu nhập 1 triệu/ngày. Thao tác đơn giản trên điện thoại. Tuổi 22 - 60. Zalo: 84700111222
110,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.7895,0.4737,Cty HVS tuy3n nv b4n th01 j14n t41 nh4. Thu nh4p 500k-3tr/ng4y. Tu01 23-65. L13n h3 Z4l0: zalo.me/84711222333 84711222333,Công ty HVS tuyển nhân viên bán thời gian tại nhà. Thu nhập 500.000 - 3 triệu/ngày. Tuổi 23 - 65. Liên hệ Zalo: zalo.me/84711222333 84711222333
111,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.7222,0.6111,"Cty HVS tuy3n g4p nv xu ly d0n 3b4y. Lu0ng 800k/ng4y, l4m t41 nh4. Tu01 22-60. Z4l0: zalo.me/84722333444 84722333444","Công ty HVS tuyển gấp nhân viên xử lý đơn Ebay. Lương 800.000 đồng/ngày, làm tại nhà. Tuổi 22 - 60. Zalo: zalo.me/84722333444 84722333444"
112,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.7333,0.4667,Cty HVS tuy3n CTV T1kt0k x3m v1z30. Thu nh4p 350-999k/ng4y. Tu01 23-65. L13n h3: zalo.me/84733444555 84733444555,Công ty HVS tuyển cộng tác viên TikTok xem video. Thu nhập 350.000 - 999.000 đồng/ngày. Tuổi 23 - 65. Liên hệ: zalo.me/84733444555 84733444555
113,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.6316,0.4211,"Cty HVS tuy3n dung xuly d0n h4ng L4z4z4. L4m t41 nh4, thu nh4p 500k-2tr/ng4y. Tu01 22-60. Link: zalo.me/84744555666","Công ty HVS tuyển dụng xử lý đơn hàng Lazada. Làm tại nhà, thu nhập 500.000 - 2 triệu/ngày. Tuổi 22 - 60. Link: zalo.me/84744555666"
114,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8235,0.6471,Cty HVS tuy3n ngu01 d4t d0n T1k1 n4ng uy t1n. K13m 800k/ng4y qu4 f0n3. Tu01 23-65. Z4l0: 84755666777,Công ty HVS tuyển người đặt đơn Tiki nâng uy tín. Kiếm 800.000 đồng/ngày qua điện thoại. Tuổi 23 - 65. Zalo: 84755666777
115,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8,0.6,Cty HVS c4n tuy3n CTV b4n th01 j14n. Lu0ng 500k-3tr/ng4y. Tu01 22-60. Z4l0: zalo.me/84766777888 84766777888,Công ty HVS cần tuyển cộng tác viên bán thời gian. Lương 500.000 - 3 triệu/ngày. Tuổi 22 - 60. Zalo: zalo.me/84766777888 84766777888
116,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.7059,0.5294,T01 l4 f0ng nh4n su Cty HVS tuy3n nv Am4z0n. Thu nh4p 1tr/ng4y. Tu01 23-65. Z4l0: zalo.me/84777888999 84777888999,Tôi là phòng nhân sự Công ty HVS tuyển nhân viên Amazon. Thu nhập 1 triệu/ngày. Tuổi 23 - 65. Zalo: zalo.me/84777888999 84777888999
117,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.7333,0.6,Cty HVS tuy3n g4p nv d4nh j14 Sh0f33. Thu nh4p 350-999k/ng4y. Tu01 22-60. Z4l0: zalo.me/84788999000,Công ty HVS tuyển gấp nhân viên đánh giá Shopee. Thu nhập 350.000 - 999.000 đồng/ngày. Tuổi 22 - 60. Zalo: zalo.me/84788999000
118,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8571,0.7143,Cty HVS tuy3n ngu01 h0 tr0 d4t h4ng T1k1. Lu0ng 800k/ng4y. Tu01 23-65. Z4l0: 84799000111,Công ty HVS tuyển người hỗ trợ đặt hàng Tiki. Lương 800.000 đồng/ngày. Tuổi 23 - 65. Zalo: 84799000111
119,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.65,0.4,Cty HVS c4n tuy3n nv xu ly d0n h4ng eBay t41 nh4. Thu nh4p 500k-3tr/ng4y. Tu01 22-60. Z4l0: zalo.me/84700112244 84700112244,Công ty HVS cần tuyển nhân viên xử lý đơn hàng eBay tại nhà. Thu nhập 500.000 - 3 triệu/ngày. Tuổi 22 - 60. Zalo: zalo.me/84700112244 84700112244
121,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.9444,0.5556,BIDV tr4n tr0ng. T4i kh04n b1 kh04 v1 b40 m4t. Vu1 l0ng tru1 c4p bidv.cc-vn.top d3 k1ch h04t.,BIDV trân trọng. Tài khoản bị khóa vì bảo mật. Vui lòng truy cập bidv.cc-vn.top để kích hoạt.
122,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.8421,0.5263,[BIDV] C4nh b40: T4i kh04n b4n b1 t4m kh04. Vu1 l0ng tru1 c4p bidv.vn-web.top d3 x4c thuc tr0ng 10 fhut.,[BIDV] Cảnh báo: Tài khoản bạn bị tạm khóa. Vui lòng truy cập bidv.vn-web.top để xác thực trong 10 phút.
123,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.875,0.3125,"BIDV SmartBanking: Th13t b1 l4 d4ng nh4p. N3u kh0ng f4i b4n, b4m v40 bidv-security.vip d3 kh04.","BIDV SmartBanking: Thiết bị lạ đăng nhập. Nếu không phải bạn, bấm vào bidv-security.vip để khóa."
125,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.7647,0.4118,"BIDV: Qu-y kh4ch c0 l3nh chu-y3n t13n 50tr. N3u kh0ng f4i b4n, b4m b1dv-check.top d3 hu-y.","BIDV: Quý khách có lệnh chuyển tiền 50 triệu. Nếu không phải bạn, bấm bidv-check.top để hủy."
126,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.75,0.625,[BIDV] Ph4t-h13n-truy-c4p-b4t-thu0ng. Vu1-l0ng-x4c-thuc-t4i-bidv.vn-security.info-tr3n-30-phut.,[BIDV] Phát hiện truy cập bất thường. Vui lòng xác thực tại bidv.vn-security.info trên 30 phút.
127,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.75,0.375,BIDV SmartBanking: T4i kh04n b1 t4m dung do v1 f4m. D4ng nh4p bidv.vn-portal.cc d3 k1ch h04t.,BIDV SmartBanking: Tài khoản bị tạm dừng do vi phạm. Đăng nhập bidv.vn-portal.cc để kích hoạt.
128,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.8889,0.3333,[BIDV] T41-kh04n-cu4-b4n-d4-b1-kh04. Vu1-l0ng-nh4n-v40-bidv.vn-home.top-d3-m0-kh04-ng4y.,[BIDV] Tài khoản của bạn đã bị khóa. Vui lòng nhấn vào bidv.vn-home.top để mở khóa ngay.
129,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.8235,0.5882,BIDV: Th0ng b40 kh04 th3 t4m th01. Qu-y kh4ch vu1 l0ng truy c4p bidv-lock.vip d3 m0 th3.,BIDV: Thông báo khóa thẻ tạm thời. Quý khách vui lòng truy cập bidv-lock.vip để mở thẻ.
130,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.8889,0.4444,[BIDV] Tr4n tr0ng: T4i kh04n cu4 b4n b1 t4m kh04. Vu1 l0ng d4ng nh4p bidv.cc d3 x4c thuc.,[BIDV] Trân trọng: Tài khoản của bạn bị tạm khóa. Vui lòng đăng nhập bidv.cc để xác thực.
131,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.6667,0.4444,BIDV: Ph4t-h13n-truy-c4p-l4-luc-23h. Dang-nh4p-bidv-online.top-d3-ngan-ch4n-m4t-t13n.,BIDV: Phát hiện truy cập lạ lúc 23 giờ. Đăng nhập bidv-online.top để ngăn chặn mất tiền.
132,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.9412,0.5294,[BIDV] Th0ng b40: T4i kh04n b1 d1nh ch3. Vu1 l0ng tru1 c4p bidv.vn-web.vip d3 m0 l4i ng4y.,[BIDV] Thông báo: Tài khoản bị đình chỉ. Vui lòng truy cập bidv.vn-web.vip để mở lại ngay.
133,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.7647,0.2353,BIDV: Ung dung cu4 b4n b1 k1ch h04t tr3n th13t b1 l4. B4m v40 bidv-security.info d3 hu-y.,BIDV: Ứng dụng của bạn bị kích hoạt trên thiết bị lạ. Bấm vào bidv-security.info để hủy.
134,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.8462,0.6154,[BIDV] C4nh-b40: T4i-kh04n-b1-kh04-v1-nh4p-s4i-m4-pin. Tru1-c4p-bidv.vn-sh.cc-d3-m0-l4i.,[BIDV] Cảnh báo: Tài khoản bị khóa vì nhập sai mã pin. Truy cập bidv.vn-sh.cc để mở lại.
135,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.7647,0.4118,BIDV: T4i kh04n s3 b1 t4m ngung s4u 30 fhut. Vu1 l0ng d4ng nh4p bidv-portal.top d3 x4c thuc.,BIDV: Tài khoản sẽ bị tạm ngưng sau 30 phút. Vui lòng đăng nhập bidv-portal.top để xác thực.
136,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.9333,0.4667,[BIDV] Th0ng b40: T4i kh04n cu4 b4n b1 t4m kh04. Vu1 l0ng d4ng nh4p bidv.vn-online.vip.,[BIDV] Thông báo: Tài khoản của bạn bị tạm khóa. Vui lòng đăng nhập bidv.vn-online.vip.
137,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.7857,0.5,BIDV SmartBanking: Ph4t h13n r-ui r0 b40 m4t. D4ng nh4p bidv.vn-secure.vip d3 b40 v3.,BIDV SmartBanking: Phát hiện rủi ro bảo mật. Đăng nhập bidv.vn-secure.vip để bảo vệ.
138,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.875,0.4375,[BIDV] L-u y: T4i kh04n cu4 b4n d4 b1 kh04. Vu1 l0ng tru1 c4p bidv.vn-web.top d3 x4c thuc.,[BIDV] Lưu ý: Tài khoản của bạn đã bị khóa. Vui lòng truy cập bidv.vn-web.top để xác thực.
139,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.9412,0.4706,BIDV: T4i kh04n b4n d4 b1 t4m kh04. Vu1 l0ng d4ng nh4p bidv-online.vip d3 m0 l4i ng4y.,BIDV: Tài khoản bạn đã bị tạm khóa. Vui lòng đăng nhập bidv-online.vip để mở lại ngay.
140,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.85,0.55,"H1 b4n, m1nh l4 L1nh. Tuy3n ctv th4 t1m v1d30 t1kt0k, 10 nv m01 ng4y nh4n 100k tr4 cu01 ng4y nhe.","Hi bạn, mình là Linh. Tuyển cộng tác viên thả tim video TikTok, 10 nhiệm vụ mỗi ngày nhận 100.000 đồng trả cuối ngày nhé."
141,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9524,0.6667,"Ch40 b4n nh3, cv k13m t13n f33 t41 nh4 r4nh r01. Z0 nh0m T3l3gr4m n4y c0 g140 v13n hu0ng z4n: t.me/kiemtien24h_vn","Chào bạn nhé, công việc kiếm tiền phí tại nhà rảnh rỗi. Vô nhóm Telegram này có giáo viên hướng dẫn: t.me/kiemtien24h_vn"
142,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.7692,0.6923,N4p_v0n_d4u*tu~C0ng-ty-TNHH-Th1nh-Vv0ng. STK_9920192847-V13tt1nb4nk. L3nh-n4p_s3-du0c_duy3t-ng4y.,Nạp vốn đầu tư Công ty Trách nhiệm hữu hạn Thịnh Vượng. Số tài khoản 9920192847 - Viettinbank. Lệnh nạp sẽ được duyệt ngay.
143,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9048,0.6667,"B4n 01, c0 cv l4m t41 nh4 k0 c4n v0n n3. Ch1 c4n th4 t1m v1d30 10 phut nh4n 200k chuy3n kh04n lu0n.","Bạn ơi, có công việc làm tại nhà không cần vốn nè. Chỉ cần thả tim video 10 phút nhận 200.000 đồng chuyển khoản luôn."
144,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9,0.5,"Ch1 c4n 15 phut m01 ng4y g140 v13n chuy3n ngh13p c0 th3 hu0ng d4n b4n k13m 500k-2tr, v4o nh0m: t.me/job_tiktok_vnn","Chỉ cần 15 phút mỗi ngày giáo viên chuyên nghiệp có thể hướng dẫn bạn kiếm 500.000 - 2 triệu đồng, vào nhóm: t.me/job_tiktok_vnn"
145,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.6818,0.4545,"M1nh l4 H04, chuy3n v13n t41 ch1nh. B4n chuy3n k04n v4o tk C0ng ty TNHH t41 ch1nh Sun-L1f3 STK 0912837465 VCB nhe.","Mình là Hoa, chuyên viên tài chính. Bạn chuyển khoản vào tài khoản Công ty Trách nhiệm hữu hạn tài chính Sun-Life Số tài khoản 0912837465 Vietcombank nhé."
146,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9167,0.8333,Cv_onl1ne-nh3_nh4ng~k0-c4n_v0n. Th4_t1m-v1d30-nh4n_100k-m01_ng4y. Kh0ng-y3u_c4u-k1nh_ngh13m-dau.,Công việc online nhẹ nhàng không cần vốn. Thả tim video nhận 100.000 đồng mỗi ngày. Không yêu cầu kinh nghiệm đâu.
147,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.8636,0.6818,"H3ll0 b4n, m1nh du0c g1301 th13u b4n dang t1m v13c. Nh0m m1nh dang tuy3n ngu01 th4 t1m b1nh lu4n nh4n lu0ng ngay.","Hello bạn, mình được giới thiệu bạn đang tìm việc. Nhóm mình đang tuyển người thả tim bình luận nhận lương ngay."
148,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.7222,0.5,Cv-kiem-t1en-t4i-nh4-cuc-d3. G140-v13n-h-tro-1-k3m-1-k13m-5tr-m0i-tu4n. Link-nh0m: t.me/kiem_tien_ben_vung,Công việc kiếm tiền tại nhà cực dễ. Giáo viên hỗ trợ 1 kèm 1 kiếm 5 triệu đồng mỗi tuần. Link nhóm: t.me/kiem_tien_ben_vung
149,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.4211,0.2632,B4n hay chuy3n s0 t13n n4p v4o tk n4y: 88201923847-TCB. T3n: CONG TY DAU TU THUONG MAI SAO MAI.,Bạn hãy chuyển số tiền nạp vào tài khoản này: 88201923847 - Techcombank. Tên: CÔNG TY ĐẦU TƯ THƯƠNG MẠI SAO MAI.
150,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.8333,0.5556,"Ch40_b4n, m1nh-l4-Ng0c. B4n-mu0n-l4m_nv-th4_t1m-v1d30-k13m-100k-v3-tk-kh0ng? Ib-m1nh-ng4y-nhe.","Chào bạn, mình là Ngọc. Bạn muốn làm nhân viên thả tim video kiếm 100.000 đồng về tài khoản không? Inbox mình ngay nhé."
