"norm_id","sample_id","source_text","normalized_text"
"sms_norm_00050","phase1_00050","[TB] Nap lien tay, Khuyen mai ngay. Tang 30% gia tri tat ca the nap trong ngay 23/09/2025 (20% de truy cap Internet, 10% de goi va nhan tin noi mang), uu dai su dung trong 15 ngay. CT danh rieng cho Quy khach khi nap the online tai cac vi dien tu, ung dung thanh toan hoac tai https://viettel.vn/naptienkm . LH 198 (0d).","[Thông báo] Nạp liên tay, khuyến mại ngay. Tặng 30% giá trị tất cả thẻ nạp trong ngày 23/09/2025 (20% để truy cập Internet, 10% để gọi và nhận tin nhắn nội mạng), ưu đãi sử dụng trong 15 ngày. Chương trình dành riêng cho quý khách khi nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm. Liên hệ 198 (0 đồng)."
"sms_norm_00051","phase1_00051","[TB] Nap lien tay, Khuyen mai ngay. Tang 30% gia tri tat ca the nap trong ngay 18/09/2025 (20% de truy cap Internet, 10% de goi va nhan tin noi mang), uu dai su dung trong 15 ngay. CT danh rieng cho Quy khach khi nap the online tai cac vi dien tu, ung dung thanh toan hoac tai https://viettel.vn/naptienkm . LH 198 (0d).","[Thông báo] Nạp liên tay, khuyến mại ngay. Tặng 30% giá trị tất cả thẻ nạp trong ngày 18/09/2025 (20% để truy cập Internet, 10% để gọi và nhận tin nhắn nội mạng), ưu đãi sử dụng trong 15 ngày. Chương trình dành riêng cho quý khách khi nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm. Liên hệ 198 (0 đồng)."
"sms_norm_00052","phase1_00052","[TB] MUA SỚM - GIÁ CHỈ CÒN 1 NỬA! 1. Soạn 5G10 gửi 191: 5.000đ (giá gốc 10.000đ) có 6GB sử dụng đến 24h ngày đăng ký. 2. Soạn 5G30 gửi 191: 15.000đ/3 ngày (giá gốc 30.000đ) có 21GB (7GB/ngày). Các gói cước gia hạn với giá gốc khi hết chu kỳ. CT áp dụng với lần đăng ký đầu tiên trước 24/09 cho TB nhận được tin nhắn. LH 198 (0đ).","[Thông báo] Mua sớm - giá chỉ còn 1 nửa! 1. Soạn 5G10 gửi 191: 5.000 đồng (giá gốc 10.000 đồng) có 6GB sử dụng đến 24h ngày đăng ký. 2. Soạn 5G30 gửi 191: 15.000 đồng/3 ngày (giá gốc 30.000 đồng) có 21GB (7GB/ngày). Các gói cước gia hạn với giá gốc khi hết chu kỳ. Chương trình áp dụng với lần đăng ký đầu tiên trước 24/09 cho thuê bao nhận được tin nhắn. Liên hệ 198 (0 đồng)."
"sms_norm_00053","phase1_00053","[TB] NẠP THẺ ONLINE - DATA XÀI NGAY! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 15/09/2025. Tiền KM sử dụng TRUY CẬP INTERNET trong 15 ngày. CT áp dụng khi nạp thẻ online qua các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/pay/tt . Chi tiết gọi 198, bấm phím 2 (0đ). Trân trọng.","[Thông báo] Nạp thẻ online - data xài ngay! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 15/09/2025. Tiền khuyến mại sử dụng truy cập Internet trong 15 ngày. Chương trình áp dụng khi nạp thẻ online qua các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/pay/tt. Chi tiết gọi 198, bấm phím 2 (0 đồng). Trân trọng."
"sms_norm_00054","phase1_00054","Tai khoan cua thue bao hien khong du de thuc hien nhan tin, Quy khach nap them tien de tiep tuc su dung dich vu. Chi tiet LH 198 (0d). Tran trong.","Tài khoản của thuê bao hiện không đủ để thực hiện nhận tin nhắn. Quý khách nạp thêm tiền để tiếp tục sử dụng dịch vụ. Chi tiết liên hệ 198 (0 đồng). Trân trọng."
"sms_norm_00055","phase1_00055","DHCNTT TB HOC PHI DOT 1 HK1 25-26 CUA SV Nguyen Hoang Duy (22520327) LA 18,500,000d, HAN NOP HP DOT 1 LA 28/9/2025. VUI LONG BO QUA TIN NHAN NEU DA NOP TIEN.","Đại học Công nghệ Thông tin thông báo học phí đợt 1 học kỳ 1 năm học 2025-2026 của sinh viên Nguyễn Hoàng Duy (mã sinh viên 22520327) là 18.500.000 đồng, hạn nộp học phí đợt 1 là 28/9/2025. Vui lòng bỏ qua tin nhắn nếu đã nộp tiền."
"sms_norm_00056","phase1_00056","[TB] Nạp liền tay, Khuyến mại ngay. Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày hôm nay. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm . CT áp dụng cho thuê bao nhận được tin nhắn. LH 198 (0đ).","[Thông báo] Nạp liên tay, khuyến mại ngay. Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày hôm nay. Tiền khuyến mại sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm. Chương trình áp dụng cho thuê bao nhận được tin nhắn. Liên hệ 198 (0 đồng)."
"sms_norm_00057","phase1_00057","[TB] Mung ngay Quoc khanh Viet Nam 2/9, lien ket so dien thoai Viettel Money voi VNeID ngay hom nay de nhan tien An sinh xa hoi tu Chinh Phu vao tai khoan. Neu da lien ket vui long bo qua. Chi tiet xem tai https://viettelmoney.go.link/lienketVNeID . Lien he 18009000 (0d). Tran trong!","[Thông báo] Mừng ngày Quốc khánh Việt Nam 2/9, liên kết số điện thoại Viettel Money với VNeID ngay hôm nay để nhận tiền An sinh xã hội từ Chính phủ vào tài khoản. Nếu đã liên kết vui lòng bỏ qua. Chi tiết xem tại https://viettelmoney.go.link/lienketVNeID. Liên hệ 18009000 (0 đồng). Trân trọng!"
"sms_norm_00058","phase1_00058","[QC] Xem trực tiếp Lễ diễu binh, diễu hành cấp Quốc gia trên TV360 tại http://s.viettel.vn/80namquockhanh vào 6h30 ngày 2/9. Hãy cùng hòa mình vào không khí kỷ niệm 80 năm ngày Quốc khánh Việt Nam. Chi tiết LH 18008119 (0đ). Từ chối QC, soạn TC4 gửi 199.","[Quảng cáo] Xem trực tiếp Lễ diễu binh, diễu hành cấp Quốc gia trên TV360 tại http://s.viettel.vn/80namquockhanh vào 6h30 ngày 2/9. Hãy cùng hòa mình vào không khí kỷ niệm 80 năm ngày Quốc khánh Việt Nam. Chi tiết liên hệ 18008119 (0 đồng). Từ chối quảng cáo, soạn TC4 gửi 199."
"sms_norm_00059","phase1_00059","[TB] 2/9 - KẾT NỐI TRỌN NIỀM VUI. Tặng 29% giá trị tất cả thẻ nạp trong ngày 2/9 vào tài khoản viễn thông. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm . Chi tiết gọi 198 bấm phím 2 (0đ). Trân trọng.","[Thông báo] 2/9 - Kết nối trọn niềm vui. Tặng 29% giá trị tất cả thẻ nạp trong ngày 2/9 vào tài khoản viễn thông. Tiền khuyến mại sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm. Chi tiết gọi 198 bấm phím 2 (0 đồng). Trân trọng!"
"sms_norm_00060","phase1_00060","[QC] 1 cham giai ngan den 35 TRIEU dong, chi can CCCD. Dang ky Vay nhanh Mcredit voi Viettel Money: https://viettelmoney.go.link/Ngdub .Chi tiet LH 18009000 (0d). Tu choi QC, soan TC3 gui 199.","[Quảng cáo] 1 chạm giải ngân đến 35 triệu đồng, chỉ cần CCCD. Đăng ký vay nhanh Mcredit với Viettel Money: https://viettelmoney.go.link/Ngdub. Chi tiết liên hệ 18009000 (0 đồng). Từ chối quảng cáo, soạn TC3 gửi 199."
"sms_norm_00061","phase1_00061","Theo Nghi dinh 119/2024/ND-CP cua Chinh phu, de nghi chu phuong tien o to thuc hien thu tuc chuyen doi tai khoan thu phi sang tai khoan giao thong ket noi voi phuong tien thanh toan khong dung tien mat truoc ngay 01/10/2025. Chu phuong tien lien he voi ePass hoac Nha cung cap dich vu thu phi khac de duoc huong dan thuc hien, tranh gay gian doan dich vu. Neu da lien ket vui long bo qua. Truy cap https://giaothongso.viettelmoney.vn/nd119/ de biet them thong tin.","Theo Nghị định 119/2024/NĐ-CP của Chính phủ, đề nghị chủ phương tiện ô tô thực hiện thủ tục chuyển đổi tài khoản thu phí sang tài khoản giao thông kết nối với phương tiện thanh toán không dùng tiền mặt trước ngày 01/10/2025. Chủ phương tiện liên hệ với ePass hoặc nhà cung cấp dịch vụ thu phí khác để được hướng dẫn thực hiện, tránh gây gián đoạn dịch vụ. Nếu đã liên kết vui lòng bỏ qua. Truy cập https://giaothongso.viettelmoney.vn/nd119/ để biết thêm thông tin."
"sms_norm_00062","phase1_00062","[TB] Nap lien tay, Khuyen mai ngay. Tang 30% gia tri tat ca the nap trong ngay 28/08/2025 (20% de truy cap Internet, 10% de goi va nhan tin noi mang), uu dai su dung trong 15 ngay. CT danh rieng cho Quy khach khi nap the online tai cac vi dien tu, ung dung thanh toan hoac tai https://viettel.vn/naptienkm . LH 198 (0d).","[Thông báo] Nạp liên tay, khuyến mại ngay. Tặng 30% giá trị tất cả thẻ nạp trong ngày 28/08/2025 (20% để truy cập Internet, 10% để gọi và nhận tin nhắn nội mạng), ưu đãi sử dụng trong 15 ngày. Chương trình dành riêng cho quý khách khi nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm. Liên hệ 198 (0 đồng)."
"sms_norm_00063","phase1_00063","Truong Dai hoc CNTT thong bao diem HK 2 NH 2024-2025 cua SV Nguyen Hoang Duy (22520327):IE105 6.7,IE212 8.1,IE303 7.3,DS200 8.3, diem co the thay doi neu SV co phuc khao diem.","Trường Đại học Công nghệ Thông tin thông báo điểm học kỳ 2 năm học 2024-2025 của sinh viên Nguyễn Hoàng Duy (22520327): IE105 6,7; IE212 8,1; IE303 7,3; DS200 8,3; điểm có thể thay đổi nếu sinh viên có phúc khảo điểm."
"sms_norm_00064","phase1_00064","[TB] Chỉ với 3K - Cần chi wifi! 1. Soạn 5G10 gửi 191: 3.000đ (giá gốc 10.000đ) có 6GB. 2. Soạn ST7K gửi 191: 3.000đ (giá gốc 7.000đ) có 1GB. Ưu đãi sử dụng đến 24h ngày đăng ký, các gói cước gia hạn theo ngày với giá gốc. CT áp dụng với lần đăng ký đầu tiên đến 30/08 cho TB nhận được tin nhắn. LH 198 (0đ).","[Thông báo] Chỉ với 3 ngàn - Cần chi wifi! 1. Soạn 5G10 gửi 191: 3.000đ (giá gốc 10.000đ) có 6GB. 2. Soạn ST7K gửi 191: 3.000đ (giá gốc 7.000đ) có 1GB. Ưu đãi sử dụng đến 24h ngày đăng ký, các gói cước gia hạn theo ngày với giá gốc. Chương trình áp dụng với lần đăng ký đầu tiên đến 30/08 cho thuê bao nhận được tin nhắn. Liên hệ 198 (0đ)."
"sms_norm_00065","phase1_00065","[TB] Nap lien tay, Khuyen mai ngay. Tang 30% gia tri tat ca the nap trong ngay 21/08/2025 (20% de truy cap Internet, 10% de goi va nhan tin noi mang), uu dai su dung trong 15 ngay. CT danh rieng cho Quy khach khi nap the online tai cac vi dien tu, ung dung thanh toan hoac tai https://viettel.vn/naptienkm . LH 198 (0d).","[Thông báo] Nạp liên tay, khuyến mại ngay. Tặng 30% giá trị tất cả thẻ nạp trong ngày 21/08/2025 (20% để truy cập Internet, 10% để gọi và nhận tin nhắn nội mạng), ưu đãi sử dụng trong 15 ngày. Chương trình dành riêng cho quý khách khi nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm. Liên hệ 198 (0 đồng)."
"sms_norm_00066","phase1_00066","[TB] MUA SỚM - GIÁ CHỈ CÒN 1 NỬA! Soạn 5G10 gửi 191: 5.000đ/ngày (giá gốc 10.000đ) có 6GB sử dụng đến 24h ngày đăng ký. Gói cước gia hạn theo ngày với giá gốc. CT áp dụng với lần đăng ký đầu tiên trước 24/08 cho TB nhận được tin nhắn. LH 198 (0đ).","[Thông báo] Mua sớm - giá chỉ còn một nửa! Soạn 5G10 gửi 191: 5.000 đồng/ngày (giá gốc 10.000 đồng) có 6GB sử dụng đến 24 giờ ngày đăng ký. Gói cước gia hạn theo ngày với giá gốc. Chương trình áp dụng với lần đăng ký đầu tiên trước 24/08 cho thuê bao nhận được tin nhắn. Liên hệ 198 (0 đồng)."
"sms_norm_00067","phase1_00067","[TB] Nap lien tay, Khuyen mai ngay. Tang 30% gia tri tat ca the nap trong ngay 18/08/2025 (20% de truy cap Internet, 10% de goi va nhan tin noi mang), uu dai su dung trong 15 ngay. CT danh rieng cho Quy khach khi nap the online tai cac vi dien tu, ung dung thanh toan hoac tai https://viettel.vn/naptienkm . LH 198 (0d).","[Thông báo] Nạp liên tay, khuyến mại ngay. Tặng 30% giá trị tất cả thẻ nạp trong ngày 18/08/2025 (20% để truy cập Internet, 10% để gọi và nhận tin nhắn nội mạng), ưu đãi sử dụng trong 15 ngày. Chương trình dành riêng cho quý khách khi nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm. Liên hệ 198 (0 đồng)."
"sms_norm_00068","phase1_00068","[TB] NẠP THẺ ONLINE - DATA XÀI NGAY! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 15/08/2025. Tiền KM sử dụng TRUY CẬP INTERNET trong 15 ngày. CT áp dụng khi nạp thẻ online qua các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/pay/tt . Chi tiết gọi 198, bấm phím 8 (0đ). Trân trọng.","[Thông báo] Nạp thẻ online - data xài ngay! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 15/08/2025. Tiền khuyến mại sử dụng truy cập Internet trong 15 ngày. Chương trình áp dụng khi nạp thẻ online qua các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/pay/tt. Chi tiết gọi 198, bấm phím 8 (0 đồng). Trân trọng."
"sms_norm_00069","phase1_00069","[TB] SALE 20%: Gói xịn, Giá hời. Chỉ với 12.000đ, có ngay 3GB sử dụng trong 3 ngày: Soạn ST15K gửi 191. Gói cước gia hạn sau 3 ngày với 15.000đ. CT áp dụng với lần đăng ký đầu tiên trước 16/08 cho TB nhận được tin nhắn. Chi tiết LH 198 (0đ).","[Thông báo] Sale 20%: Gói xịn, giá hời. Chỉ với 12.000đ, có ngay 3GB sử dụng trong 3 ngày: Soạn ST15K gửi 191. Gói cước gia hạn sau 3 ngày với 15.000đ. Chương trình áp dụng với lần đăng ký đầu tiên trước 16/08 cho thuê bao nhận được tin nhắn. Chi tiết liên hệ 198 (0đ)."
"sms_norm_00070","phase1_00070","Mã xác thực GitHub của bạn là: 733792","Mã xác thực GitHub của bạn là: 733792"
"sms_norm_00071","phase1_00071","[TB] NẠP THẺ ĐỦ ĐẦY - DATA XÀI NGAY! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 11/08/2025. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm . Chi tiết gọi 198 bấm phím 8 (0đ). Trân trọng.","[Thông báo] Nạp thẻ đủ đầy - data xài ngay! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 11/08/2025. Tiền khuyến mại sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm. Chi tiết gọi 198 bấm phím 8 (0 đồng). Trân trọng."
"sms_norm_00072","phase1_00072","[TB] Nap lien tay, Khuyen mai ngay. Tang 20% gia tri tat ca the nap vao tai khoan vien thong trong ngay hom nay. Tien KM su dung truy cap Internet trong 15 ngay. Nap the online tai cac vi dien tu, ung dung thanh toan hoac tai https://viettel.vn/naptienkm . CT ap dung cho thue bao nhan duoc tin nhan. LH 198 (0d).","[Thông báo] Nạp liên tay, khuyến mại ngay. Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày hôm nay. Tiền khuyến mại sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm. Chương trình áp dụng cho thuê bao nhận được tin nhắn. Liên hệ 198 (0 đồng)."
"sms_norm_00073","phase1_00073","[TB] DATA MỌI LÚC, THA HỒ FACEBOOK! 1. Soạn ST7K gửi 191: 7K/ngày có 1GB 2. Soạn FB5K gửi 191: 5K được thoải mái data truy cập Facebook và nhắn tin Messenger (tối đa 15GB) Ưu đãi sử dụng đến 24h ngày đăng ký. Các gói cước gia hạn theo ngày. Chi tiết LH 198 (0đ).","[Thông báo] Data mọi lúc, tha hồ Facebook! 1. Soạn ST7K gửi 191: 7 ngàn/ngày có 1GB. 2. Soạn FB5K gửi 191: 5 ngàn được thoải mái data truy cập Facebook và nhắn tin Messenger (tối đa 15GB). Ưu đãi sử dụng đến 24h ngày đăng ký. Các gói cước gia hạn theo ngày. Chi tiết liên hệ 198 (0đ)."
"sms_norm_00074","phase1_00074","Use verification code 541118 for Microsoft authentication.","Use verification code 541118 for Microsoft authentication."
