id,cat,content_before,content_after
1664,Cờ bạc / Betting,"G141 tr1 2Q: G.em m01 t4g b4n 158k kh1 t41 4pp, x3 n4p d4u, ch01 N.ohu. Click: https://2q2q.cc/pH4nB",Giải trí 2Q: Game mới tặng bạn 158k khi tải app
1665,Cờ bạc / Betting,"Aw1n: N4p 2Ok nh4n 1OOk, 1 v0ng cu0c rut MAXX 2.OOOk. No Hu, B4n C4. DK: t.ly/aw33s nV9k",Awin: Nạp 20k nhận 100k
1673,Cờ bạc / Betting,"Aw1n_G.em-m01_T4ng^299k khi-dk! x3 n4p d4u, rut-ng4y ko-c4n n4p. Click: https://awaw.cc/rT7yU",Awin_Game-mới_Tặng^299k khi-DK! x3 nạp đầu
1674,Cờ bạc / Betting,"789B3t: N4p 1OOk nh4n 258k, 1 v0ng cu0c rut MAXX 15.OOOk. No Hu, B4n C4. DK: t.ly/b789x qS5d",789Bet: Nạp 100k nhận 258k
1679,Cờ bạc / Betting,"JILI_G.em-m01_T4ng^388k khi-dk! x3 n4p d4u, rut-ng4y ko-c4n n4p. Click: https://jljl.cc/kP8hN",JILI_Game-mới_Tặng^388k khi-DK! x3 nạp đầu
1687,BHXH / Trợ cấp,Tro cap NQ-116: B4n z4 zu z!3u k13n nh4n t13n h0 tr0 tu BHXH. Bam vao www.oqwie.icu. QUA HAN SE KH0NG ZU0C CH4P NH4N! mN1v,Trợ cấp NQ-116: Bạn đã đủ điều kiện nhận tiền hỗ trợ từ BHXH. Bấm vào www.oqwie.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! mN1v
1689,BHXH / Trợ cấp,Hoan thue TNCN: B4n da du d!eu k!en n h4n t1en h0 tro tu quy BHTN. Nhan t41 mo.nbvcx.com. QUA HAN SE KH0NG DUOC CHAP NHAN! cX6z,Hoàn thuế TNCN: Bạn đã đủ điều kiện nhận tiền hỗ trợ từ quỹ BHTN. Nhấn tải mo.nbvcx.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! cX6z
1694,BHXH / Trợ cấp,Bo LD-TB-XH: Ong (Ba) da du d!eu k!en nhan t1en tu quy BHTN. Nhan t4i www.asdfg.icu gap. QUA HAN SE KH0NG DUOC CHAP NHAN! kL1p,Bộ LĐ-TB-XH: Ông (Bà) đã đủ điều kiện nhận tiền từ quỹ BHTN. Nhấn tải www.asdfg.icu gấp. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! kL1p
1702,BHXH / Trợ cấp,B4N_da-du*D!EU_K!EN*nh4n*T1EN_h0~tro_tu_quy_BH#TN_theo_NQ-116. Nhan t4i: www.ghyrz.icu. QUA-HAN_SE_KH0NG_DUOC_CHAP_NHAN! uI9o,BẠN_đã-đủ*ĐIỀU_KIỆN*nhận*TIỀN_hỗ~trợ_từ_quỹ_BHTN_theo_NQ-116. Nhấn tải: www.ghyrz.icu. QUÁ-HẠN_SẼ_KHÔNG_ĐƯỢC_CHẤP_NHẬN! uI9o
1706,BHXH / Trợ cấp,Hoan-thue_TNCN: B4n_da^du-D!EU-K!EN*nhan-t1en_tu_BHXH. Nhan-t4i: www.qazws.icu. QUA-HAN_SE_KH0NG_DUOC_CHAP_NHAN! fD4s,Hoàn thuế TNCN: Bạn đã đủ ĐIỀU KIỆN nhận tiền từ BHXH. Nhận tại: www.qazws.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! fD4s
1712,BHXH / Trợ cấp,Bo-LD-TB-XH: B4n_da-du*D!EU-K!EN^nhan-T1EN_h0-tro_COVID-19. Nhan-t4i: www.vfrbg.icu. QUA-HAN_SE_KH0NG_DUOC_CHAP_NHAN! mN5b,Bộ LĐ-TB-XH: Bạn đã đủ ĐIỀU KIỆN nhận TIỀN hỗ trợ COVID-19. Nhận tại: www.vfrbg.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! mN5b
1714,BHXH / Trợ cấp,Quy_BHTN: B4n_da^du-D!EU-K!EN*nhan_t1en_tu-BHXH_VN. Nhan-t4i: www.mkjui.icu. QUA-HAN_SE_KH0NG_DUOC_CHAP_NHAN! zX4c,Quỹ BHTN: Bạn đã đủ ĐIỀU KIỆN nhận tiền từ BHXH_VN. Nhận tại: www.mkjui.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! zX4c
1716,BHXH / Trợ cấp,BHXH_VN: B4n_da-du*D!EU-K!EN^nhan-T1EN_tu_quy_BHTN. Nhan-t4i: mo.cdeza.com. QUA-HAN_SE_KH0NG_DUOC_CHAP_NHAN! kL2p,BHXH_VN: Bạn đã đủ ĐIỀU KIỆN nhận TIỀN từ quỹ BHTN. Nhận tại: mo.cdeza.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! kL2p
1718,BHXH / Trợ cấp,Quyet-dinh_BHXH: B4n_da^du-D!EU-K!EN*nhan-t1en_tu-Bo-LD-TB-XH. Nhan-t4i: www.loikj.icu. QUA-HAN_SE_KH0NG_DUOC_CHAP_NHAN! rE1w,Quyết định BHXH: Bạn đã đủ ĐIỀU KIỆN nhận tiền từ Bộ LĐ-TB-XH. Nhận tại: www.loikj.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! rE1w
1720,BHXH / Trợ cấp,Quy_BHTN: B4n_da-du*D!EU-K!EN^nhan-T1EN_theo_NQ-116. Nhan-t4i: www.vbnmk.icu. QUA-HAN_SE_KH0NG_DUOC_CHAP_NHAN! pO3i,Quỹ BHTN: Bạn đã đủ ĐIỀU KIỆN nhận TIỀN theo NQ-116. Nhận tại: www.vbnmk.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! pO3i
1736,Đòi nợ / Đe dọa,"TB KHAN: Y3u c4u 0ng Ngu-y3n Qu4ng Huy CMND: 025.847.361 th4nh t04n kh04n n0 18,742,000VND ch0 F3 Cr3d1t tru0c 16H Ng4y 20/05. N3u t13p tuc tr0n tr4nh, chung t01 s3 C0ng Kh41 H1NH ANH v4 TH0NG T1N l3n m4ng x4 h01. LH: 091-283-7465.","THÔNG BÁO KHẨN: Yêu cầu ông Nguyễn Quang Huy CMND: 025.847.361 thanh toán khoản nợ 18,742,000VND cho F3 Credit trước 16H Ngày 20/05. Nếu tiếp tục trốn tránh, chúng tôi sẽ CÔNG KHAI HÌNH ẢNH và THÔNG TIN lên mạng xã hội. LH: 091-283-7465."
1737,Đòi nợ / Đe dọa,"CANH BAO LAN CUOI!!! Tr0ng 24H nu4 B4 L3 Th1 H04 CMND: 191.827.364 ph41 l13n h3 g4p SDT/ZAL0: 035-678-9123 g4p Tr4n Anh Dung d3 TH0A THUAN-G1AM N0 ch0 HD S41s0n. N3u KH0NG H0P T4C th4nh t04n 9,345,500VND s3 th0ng b4o ngu01 th4n.","CẢNH BÁO LẦN CUỐI!!! Trong 24H nữa Bà Lê Thị Hoa CMND: 191.827.364 phải liên hệ gặp SDT/ZALO: 035-678-9123 gặp Trần Anh Dũng để THỎA THUẬN-GIẢM NỢ cho HĐ Saisons. Nếu KHÔNG HỢP TÁC thanh toán 9,345,500VND sẽ thông báo người thân."
1738,Đòi nợ / Đe dọa,"[CANH CAO LAN CUOI]: Trung t4m Thu h01 N0 y3u c4u 0ng Ph4m M1nh Tu CCCD: 031.092.837.465 th4nh t04n 27,556,000VND tru0c 17g h0m n4y. N3u kh0ng thuc h13n, chung t01 s3 gh1 n0 x4u C1C v4 th0ng b4o d3n t0 d4n ph0. LH: 070-987-6543.","[CẢNH BÁO LẦN CUỐI]: Trung tâm Thu hồi Nợ yêu cầu ông Phạm Minh Tú CCCD: 031.092.837.465 thanh toán 27,556,000VND trước 17g hôm nay. Nếu không thực hiện, chúng tôi sẽ ghi nợ xấu CIC và thông báo đến tổ dân phố. LH: 070-987-6543."
1739,Đòi nợ / Đe dọa,"TB KHAN: Mcr3d1t th0ng b4o d3n 0ng V0 V4n K13t CMND: 241.536.782. Kh04n v4y 14,482,000VND d4 qu4 h4n. Y3u c4u th4nh t04n tru0c 16H Ng4y 28/05. B4t h0p t4c s3 C0ng Kh41 H1NH ANH v4 TH0NG T1N l3n m4ng. SDT: 081-234-5678.","THÔNG BÁO KHẨN: Mcredit thông báo đến ông Võ Văn Kiệt CMND: 241.536.782. Khoản vay 14,482,000VND đã quá hạn. Yêu cầu thanh toán trước 16H Ngày 28/05. Bất hợp tác sẽ CÔNG KHAI HÌNH ẢNH và THÔNG TIN lên mạng. SDT: 081-234-5678."
1740,Đòi nợ / Đe dọa,"CANH BAO LAN CUOI!!! H0m3 Cr3d1t y3u c4u B4 D0 Th1 M41 CMND: 001.095.847.362 th4nh t04n g4p 6,721,000VND tr0ng 24H nu4. N3u kh0ng s3 th0ng b4o ngu01 th4n g14 d1nh v4 truy thu t41 nh4. L13n h3 ZAL0 093-344-5566.","CẢNH BÁO LẦN CUỐI!!! Home Credit yêu cầu Bà Đỗ Thị Mai CMND: 001.095.847.362 thanh toán gấp 6,721,000VND trong 24H nữa. Nếu không sẽ thông báo người thân gia đình và truy thu tại nhà. Liên hệ ZALO 093-344-5566."
1741,Đòi nợ / Đe dọa,"[CANH CAO LAN CUOI]: M1r43 Ass3t th0ng b4o 0ng Tr4n V4n Qu4n CMND: 184.756.293 n0 35,847,500VND. Y3u c4u th4nh t04n tru0c 17g h0m n4y. Qu4 th01 h4n, chung t01 s3 gu1 h0 s0 v3 C0ng 4n PC02 v4 th0ng b4o n01 l4m v13c. LH: 038-822-3344.","[CẢNH BÁO LẦN CUỐI]: Mirae Asset thông báo ông Trần Văn Quân CMND: 184.756.293 nợ 35,847,500VND. Yêu cầu thanh toán trước 17g hôm nay. Quá thời hạn, chúng tôi sẽ gửi hồ sơ về Công an PC02 và thông báo nơi làm việc. LH: 038-822-3344."
1742,Đòi nợ / Đe dọa,"TB KHAN: Ph0ng 4n n1nh D13u tr4 th0ng b4o 0ng H04ng Tru0ng CMND: 272.635.418 v1 ph4m t1n dung 22,453,000VND. Y3u c4u th4nh t04n tru0c 16H Ng4y 30/05. N3u kh0ng s3 kho1 t0 t01 ch13m d04t t41 s4n. LH: 094-455-6677.","THÔNG BÁO KHẨN: Phòng An ninh Điều tra thông báo ông Hoàng Trường CMND: 272.635.418 vi phạm tín dụng 22,453,000VND. Yêu cầu thanh toán trước 16H Ngày 30/05. Nếu không sẽ khởi tố tội chiếm đoạt tài sản. LH: 094-455-6677."
1743,Đòi nợ / Đe dọa,"CANH BAO LAN CUOI!!! PC02 th0ng b4o B4 Ngu-y3n Thu H4 CCCD: 046.092.837.415 ph41 th4nh t04n 7,289,000VND ch0 H0m3 Cr3d1t tru0c 17g h0m n4y. B4t h0p t4c s3 b1 C0ng Kh41 H1NH ANH v4 TH0NG T1N l3n m4ng. LH: 096-677-8899.","CẢNH BÁO LẦN CUỐI!!! PC02 thông báo Bà Nguyễn Thu Hà CCCD: 046.092.837.415 phải thanh toán 7,289,000VND cho Home Credit trước 17g hôm nay. Bất hợp tác sẽ bị CÔNG KHAI HÌNH ẢNH và THÔNG TIN lên mạng. LH: 096-677-8899."
1744,Đòi nợ / Đe dọa,"[CANH CAO LAN CUOI]: 0ng Ly Tu4n CMND: 024.857.361 c0 kh04n v4y 5,125,500VND t41 Mcr3d1t d4 qu4 h4n. Y3u c4u th4nh t04n tr0ng 24H nu4. N3u kh0ng s3 th0ng b4o ngu01 th4n g14 d1nh v4 cu0ng ch3 t41 s4n. SDT: 097-788-9900.","[CẢNH BÁO LẦN CUỐI]: Ông Lý Tuấn CMND: 024.857.361 có khoản vay 5,125,500VND tại Mcredit đã quá hạn. Yêu cầu thanh toán trong 24H nữa. Nếu không sẽ thông báo người thân gia đình và cưỡng chế tài sản. SDT: 097-788-9900."
1745,Đòi nợ / Đe dọa,"TB KHAN: B4 Vu Thuy Vy CCCD: 079.095.847.361 n0 HD S41s0n 16,847,000VND. H4n cu01 tru0c 16H Ng4y 02/06. N3u kh0ng th4nh t04n s3 b1 n13m ph0ng t41 s4n v4 th0ng b4o v3 d14 phu0ng. LH ZAL0: 090-011-2233.","THÔNG BÁO KHẨN: Bà Vũ Thúy Vy CCCD: 079.095.847.361 nợ HĐ Saisons 16,847,000VND. Hạn cuối trước 16H Ngày 02/06. Nếu không thanh toán sẽ bị niêm phong tài sản và thông báo về địa phương. LH ZALO: 090-011-2233."
1746,Đòi nợ / Đe dọa,"CANH BAO LAN CUOI!!! M1r43 Ass3t y3u c4u 0ng Ph4n V4n Duc CMND: 195.847.362 th4nh t04n 8,932,000VND tru0c 17g h0m n4y. Qu4 th01 g14n n4y chung t01 s3 gu1 h0 s0 ch0 c0ng 4n v4 gh1 n0 x4u C1C. SDT: 092-233-4455.","CẢNH BÁO LẦN CUỐI!!! Mirae Asset yêu cầu ông Phan Văn Đức CMND: 195.847.362 thanh toán 8,932,000VND trước 17g hôm nay. Quá thời gian này chúng tôi sẽ gửi hồ sơ cho công an và ghi nợ xấu CIC. SDT: 092-233-4455."
1747,Đòi nợ / Đe dọa,"[CANH CAO LAN CUOI]: Trung t4m Thu h01 N0 th0ng b4o B4 M41 Ph3 CMND: 281.746.539 n0 48,721,500VND. Y3u c4u th4nh t04n tru0c 16H Ng4y 05/06. B4t h0p t4c s3 b1 C0ng Kh41 H1NH ANH v4 TH0NG T1N l3n m4ng. LH: 093-344-5566.","[CẢNH BÁO LẦN CUỐI]: Trung tâm Thu hồi Nợ thông báo Bà Mai Phê CMND: 281.746.539 nợ 48,721,500VND. Yêu cầu thanh toán trước 16H Ngày 05/06. Bất hợp tác sẽ bị CÔNG KHAI HÌNH ẢNH và THÔNG TIN lên mạng. LH: 093-344-5566."
1748,Đòi nợ / Đe dọa,"TB KHAN: 0ng Tr1nh G14 Kh4nh CCCD: 001.092.837.456 th4nh t04n 4,845,000VND ch0 F3 Cr3d1t tr0ng 24H nu4. N3u kh0ng chung t01 s3 th0ng b4o ngu01 th4n g14 d1nh v4 n01 l4m v13c. SDT: 094-455-6677.","THÔNG BÁO KHẨN: Ông Trịnh Gia Khánh CCCD: 001.092.837.456 thanh toán 4,845,000VND cho F3 Credit trong 24H nữa. Nếu không chúng tôi sẽ thông báo người thân gia đình và nơi làm việc. SDT: 094-455-6677."
1749,Đòi nợ / Đe dọa,"CANH BAO LAN CUOI!!! B4 Ng0 Th1 D13p CMND: 215.436.782 ph41 th4nh t04n 10,234,000VND ch0 Mcr3d1t tru0c 17g h0m n4y. N3u kh0ng h0p t4c chung t01 s3 kho1 t0 t01 l4m dung t1n nh13m. LH: 095-566-7788.","CẢNH BÁO LẦN CUỐI!!! Bà Ngô Thị Diệp CMND: 215.436.782 phải thanh toán 10,234,000VND cho Mcredit trước 17g hôm nay. Nếu không hợp tác chúng tôi sẽ khởi tố tội lạm dụng tín nhiệm. LH: 095-566-7788."
1756,Đòi nợ / Đe dọa,"[CANH CAO LAN CUOI]: Ph0ng AN N1NH D13U TR4 th0ng b4o d3n 0ng/B4 v3 v13c tr0n tr4nh tr4ch nh13m h1nh su. Y3u c4u c0 m4t d3 l4m v13c tru0c 17g h0m n4y, n3u kh0ng chung t01 s3 d13u tr4 t04n b0 th0ng t1n v4 r4 l3nh b4t.","[CẢNH BÁO LẦN CUỐI]: Phòng AN NINH ĐIỀU TRA thông báo đến ông/bà về việc trốn tránh trách nhiệm hình sự. Yêu cầu có mặt để làm việc trước 17h hôm nay, nếu không chúng tôi sẽ điều tra toàn bộ thông tin và ra lệnh bắt."
1757,Đòi nợ / Đe dọa,"TB KHAN: Chung t01 d4 nh4c nh0 nh13u l4n nhung 0/B v4n b4t h0p t4c. Tru0c 17g h0m n4y chu4 th4nh t04n, Ph0ng AN N1NH D13U TR4 s3 v40 cu0c d13u tr4 th0ng t1n h1nh 4nh v4 ngu01 l13n qu4n. LH: 849-126-543-78.","TB KHẨN: Chúng tôi đã nhắc nhở nhiều lần nhưng ông/bà vẫn bất hợp tác. Trước 17h hôm nay chưa thanh toán, Phòng AN NINH ĐIỀU TRA sẽ vào cuộc điều tra thông tin hình ảnh và người liên quan. LH: 849-126-543-78."
1758,Đòi nợ / Đe dọa,"CANH BAO LAN CUOI!!! Ph0ng AN N1NH D13U TR4 th0ng b4o 0/B d4ng b1 ngh1 ng0 ch13m d04t t41 s4n. Y3u c4u l13n h3 g4p tr0ng v0ng 24H d3 g141 tr1nh, n3u kh0ng s3 t13n h4nh c4m xu4t c4nh. LH: 849-098-877-66.","CẢNH BÁO LẦN CUỐI!!! Phòng AN NINH ĐIỀU TRA thông báo ông/bà đang bị nghi ngờ chiếm đoạt tài sản. Yêu cầu liên hệ gặp trong vòng 24H để giải trình, nếu không sẽ tiến hành cấm xuất cảnh. LH: 849-098-877-66."
1759,Đòi nợ / Đe dọa,"[CANH CAO LAN CUOI]: Ph0ng AN N1NH D13U TR4 c4nh b4o 0/B v3 h4nh v1 tr0n n0. N3u tru0c 17g h0m n4y kh0ng g141 quy3t, chung t01 s3 thuc h13n l3nh tr13u t4p v4 l4m v13c v3 tr4ch nh13m h1nh su. L13n h3: 849-887-766-55.","[CẢNH BÁO LẦN CUỐI]: Phòng AN NINH ĐIỀU TRA cảnh báo ông/bà về hành vi trốn nợ. Nếu trước 17h hôm nay không giải quyết, chúng tôi sẽ thực hiện lệnh triệu tập và làm việc về trách nhiệm hình sự. Liên hệ: 849-887-766-55."
1760,Đòi nợ / Đe dọa,"TB KHAN: 0/B c0 l13n qu4n d3n vu 4n ch13m d04t t41 s4n. Ph0ng AN N1NH D13U TR4 y3u c4u l13n h3 tr0ng v0ng 24H d3 du0c hu0ng kh04n h0ng, n3u kh0ng s3 b1 xu ly ngh13m. LH: 849-556-677-88.","TB KHẨN: Ông/bà có liên quan đến vụ án chiếm đoạt tài sản. Phòng AN NINH ĐIỀU TRA yêu cầu liên hệ trong vòng 24H để được hưởng khoan hồng, nếu không sẽ bị xử lý nghiêm. LH: 849-556-677-88."
1761,Đòi nợ / Đe dọa,"CANH BAO LAN CUOI!!! Ph0ng AN N1NH D13U TR4 th0ng b4o d3n 0ng/B4 v3 v13c b4t h0p t4c. Tru0c 17g h0m n4y, n3u kh0ng kh4c phuc, chung t01 s3 ph0ng t04 t41 kh04n ng4n h4ng v4 d13u tr4 th0ng t1n h1nh 4nh.","CẢNH BÁO LẦN CUỐI!!! Phòng AN NINH ĐIỀU TRA thông báo đến ông/bà về việc bất hợp tác. Trước 17h hôm nay, nếu không khắc phục, chúng tôi sẽ phong tỏa tài khoản ngân hàng và điều tra thông tin hình ảnh."
1764,Đòi nợ / Đe dọa,"CANH BAO LAN CUOI!!! Kh4ch h4ng Ph4m Thuy L1nh CMND: 184293756 n0 5,927,000VND t41 Mcredit. Tru0c 17g h0m n4y kh0ng th4nh t04n s3 gh1 n0 x4u C1C v4 gu1 th0ng b40 v3 n01 l4m v13c. LH: 0384927165.","CẢNH BÁO LẦN CUỐI!!! Khách hàng Phạm Thùy Linh CMND: 184293756 nợ 5,927,000VND tại Mcredit. Trước 17h hôm nay không thanh toán sẽ ghi nợ xấu CIC và gửi thông báo về nơi làm việc. LH: 0384927165."
1766,Đòi nợ / Đe dọa,"[CANH CAO LAN CUOI]: Ph0ng AN N1NH D13U TR4 d4 t13p nh4n h0 s0 l13n qu4n d3n O/B. Y3u cuu h0p t4c d13u tr4 h4nh v1 ch13m d04t t41 s4n tru0c 17g h0m n4y, n3u kh0ng s3 b1 truy t0 h1nh su.","[CẢNH BÁO LẦN CUỐI]: Phòng AN NINH ĐIỀU TRA đã tiếp nhận hồ sơ liên quan đến ông/bà. Yêu cầu hợp tác điều tra hành vi chiếm đoạt tài sản trước 17h hôm nay, nếu không sẽ bị truy tố hình sự."
1768,Đòi nợ / Đe dọa,"TB KHAN: Mcred1t th0ng b40 kh4ch h4ng V0 M1nh Ch13n CCCD: 079088273645. S0 t13n n0 12,842,300VND ph41 th4nh tu4n g4p tru0c 16H Ng4y 15/11. B4t h0p t4c s3 b1 C0ng Kh41 H1NH ANH l3n m4ng x4 h01.","TB KHẨN: Mcredit thông báo khách hàng Võ Minh Chiến CCCD: 079088273645. Số tiền nợ 12,842,300VND phải thanh toán gấp trước 16H Ngày 15/11. Bất hợp tác sẽ bị Công Khai HÌNH ẢNH lên mạng xã hội."
1771,Đòi nợ / Đe dọa,"TB KHAN: Trung t4m Thu h01 N0 th0ng b40 D4ng V4n L4m CCCD: 031092837465. Kho4n n0 22,184,500VND d4 qu4 h4n. Tru0c 16H Ng4y 18/11 kh0ng th4nh tu4n s3 gu1 d0n t0 c40 s4ng PC02 v4 gh1 n0 x4u C1C.","TB KHẨN: Trung tâm Thu hồi Nợ thông báo Đặng Văn Lâm CCCD: 031092837465. Khoản nợ 22,184,500VND đã quá hạn. Trước 16H Ngày 18/11 không thanh toán sẽ gửi đơn tố cáo sang PC02 và ghi nợ xấu CIC."
1774,Đòi nợ / Đe dọa,"TB KHAN: H0m3 Cr3d1t th0ng b40 kh4ch h4ng Bu1 Qu4ng S4ng CCCD: 001092384756. Th4nh tu4n 3,947,000VND tru0c 16H h0m n4y. N3u kh0ng s3 gu1 th0ng b40 n0 n4u v3 d14 phu0ng v4 n01 l4m v13c. LH Z4l0: 0977283941.","TB KHẨN: Home Credit thông báo khách hàng Bùi Quang Sáng CCCD: 001092384756. Thanh toán 3,947,000VND trước 16H hôm nay. Nếu không sẽ gửi thông báo nợ xấu về địa phương và nơi làm việc. LH Zalo: 0977283941."
1775,Đòi nợ / Đe dọa,[CANH CAO LAN CUOI]: Ph0ng AN N1NH D13U TR4 th0ng b40 O/B c0 h4nh v1 tron n0. Tru0c 17g h0m n4y kh0ng l13n h3 84888273645 d3 x4c m1nh th1 s3 ph41 ch1u tr4ch nh13m h1nh su tru0c ph4p lu4t.,[CẢNH BÁO LẦN CUỐI]: Phòng AN NINH ĐIỀU TRA thông báo ông/bà có hành vi trốn nợ. Trước 17h hôm nay không liên hệ 84888273645 để xác minh thì sẽ phải chịu trách nhiệm hình sự trước pháp luật.
1778,Đòi nợ / Đe dọa,[CANH CAO LAN CUOI]: O/B v4 ngu01 th4n s3 ph41 ch1u h3 luy n3u O/B t13p tuc tron tr4nh ngh14 vu. Ph0ng AN N1NH D13U TR4 s3 d13u tr4 t04n b0 th0ng t1n v4 t41 s4n cua O/B tru0c 17g h0m n4y.,[CẢNH BÁO LẦN CUỐI]: Ông/bà và người thân sẽ phải chịu hệ lụy nếu ông/bà tiếp tục trốn tránh nghĩa vụ. Phòng AN NINH ĐIỀU TRA sẽ điều tra toàn bộ thông tin và tài sản của ông/bà trước 17h hôm nay.
1780,Đòi nợ / Đe dọa,"TB KHAN: C0ng ty T41 ch1nh FE th0ng b40 Vu H0ng Nhung CMND: 241092837. Kho4n n0 6,231,000VND ph41 du0c th4nh tu4n tru0c 17g h0m n4y d3 tr4nh b1 tru d0ng thu h01 t41 s4n t41 nh4. LH: 0911283746.","TB KHẨN: Công ty Tài chính FE thông báo Vũ Hồng Nhung CMND: 241092837. Khoản nợ 6,231,000VND phải được thanh toán trước 17h hôm nay để tránh bị truy đồng thu hồi tài sản tại nhà. LH: 0911283746."
1783,Đòi nợ / Đe dọa,"TB KHAN: Ph0ng AN N1NH D13U TR4 th0ng b40 O/B v3 h4nh v1 l4m dung t1n nh13m. Tru0c 17g h0m n4y ph41 th4nh tu4n h3t s0 t13n n0, n3u kh0ng s3 b1 phong to4 t04n b0 t41 kh04n ng4n h4ng.","TB KHẨN: Phòng AN NINH ĐIỀU TRA thông báo ông/bà về hành vi lạm dụng tín nhiệm. Trước 17h hôm nay phải thanh toán hết số tiền nợ, nếu không sẽ bị phong tỏa toàn bộ tài khoản ngân hàng."
1785,Đòi nợ / Đe dọa,"TB KHAN: Mcred1t th0ng b40 Lu0ng G14 Huy CCCD: 072091827364. N0 19,372,000VND qu4 h4n 90 ng4y. Tru0c 16H h0m n4y kh0ng th4nh tu4n s3 b1 l13t v40 d4nh s4ch d3n t1n dung CIC v1nh v13n. LH: 0922384756.","TB KHẨN: Mcredit thông báo Lương Gia Huy CCCD: 072091827364. Nợ 19,372,000VND quá hạn 90 ngày. Trước 16H hôm nay không thanh toán sẽ bị liệt vào danh sách đen tín dụng CIC vĩnh viễn. LH: 0922384756."
1788,Đòi nợ / Đe dọa,"TB KHAN: Trung t4m Thu h01 N0 th0ng b40 C40 M1nh D4t CMND: 271928374. Kho4n n0 13,285,000VND t41 FE ph41 th4nh tu4n tru0c 16H Ng4y 28/11. B4t h0p t4c s3 b1 truy thu t41 s4n cu0ng ch3.","TB KHẨN: Trung tâm Thu hồi Nợ thông báo Cao Minh Đạt CMND: 271928374. Khoản nợ 13,285,000VND tại FE phải thanh toán trước 16H Ngày 28/11. Bất hợp tác sẽ bị truy thu tài sản cưỡng chế."
1789,Đòi nợ / Đe dọa,[CANH CAO LAN CUOI]: O/B c0 h4nh v1 tr0n th04t ngh14 vu t41 ch1nh. Ph0ng AN N1NH D13U TR4 s3 t0 chuc cu0ng ch3 t41 nh4 tru0c 17g h0m n4y n3u O/B kh0ng l13n h3 th4nh tu4n g4p.,[CẢNH BÁO LẦN CUỐI]: Ông/bà có hành vi trốn thoát nghĩa vụ tài chính. Phòng AN NINH ĐIỀU TRA sẽ tổ chức cưỡng chế tại nhà trước 17h hôm nay nếu ông/bà không liên hệ thanh toán gấp.
1791,Đòi nợ / Đe dọa,"TB KHAN: C0ng ty T41 ch1nh HD S41s0n th0ng b40 M41 Xu4n Tru0ng CMND: 182937456. N0 8,184,500VND. Tru0c 16H Ng4y 30/11 kh0ng th4nh tu4n s3 b1 du4 h1nh 4nh l3n c4c h01 nh0m d01 n0 x4 h01.","TB KHẨN: Công ty Tài chính HD Saison thông báo Mai Xuân Trường CMND: 182937456. Nợ 8,184,500VND. Trước 16H Ngày 30/11 không thanh toán sẽ bị đưa hình ảnh lên các hội nhóm đòi nợ xã hội."
1794,Đòi nợ / Đe dọa,"TB KHAN: Trung t4m Thu h01 N0 th0ng b40 D1nh Qu4ng V1nh CMND: 191283745. N0 14,392,500VND t41 M1r43 Ass3t. Tru0c 17g h0m n4y kh0ng th4nh tu4n s3 b1 kh01 t0 t01 l4m dung t1n nh13m. LH Z4l0: 0944382716.","TB KHẨN: Trung tâm Thu hồi Nợ thông báo Đinh Quang Vĩnh CMND: 191283745. Nợ 14,392,500VND tại Mirae Asset. Trước 17h hôm nay không thanh toán sẽ bị khởi tố tội lạm dụng tín nhiệm. LH Zalo: 0944382716."
1795,Đòi nợ / Đe dọa,"[CANH CAO LAN CUOI]: Ph0ng AN N1NH D13U TR4 d4 nh4n du0c d0n t0 c40 O/B chiem doat 32,554,000VND. Y3u cuu O/B th4nh tu4n tru0c 17g h0m n4y d3 du0c hu0ng kh04n h0ng, n3u kh0ng s3 b1 b4t g14m.","[CẢNH CÁO LẦN CUỐI]: Phòng AN NINH ĐIỀU TRA đã nhận được đơn tố cáo O/B chiếm đoạt 32,554,000VND. Yêu cầu O/B thanh toán trước 17g hôm nay để được hưởng khoan hồng, nếu không sẽ bị bắt giam."
1798,Đòi nợ / Đe dọa,[CANH CAO LAN CUOI]: O/B c0 h4nh v1 t4u t4n t41 s4n d3 tr0n n0. Ph0ng AN N1NH D13U TR4 s3 ph0ng to4 t41 s4n v4 b4t g14m O/B tru0c 17g h0m n4y n3u kh0ng th4nh tu4n du s0 t13n n0.,[CẢNH CÁO LẦN CUỐI]: O/B có hành vi tẩu tán tài sản để trốn nợ. Phòng AN NINH ĐIỀU TRA sẽ phong tỏa tài sản và bắt giam O/B trước 17g hôm nay nếu không thanh toán đủ số tiền nợ.
